Title,Location,Company,Salary,Synopsis,Level,Experience,Date Posted
Sales Engineer,Abu Dhabi,Varonis,None,Identifies data relationships and dependencies; Uses intuition and experience to complement data. Ability to articulate the importance of Data Governance and…,None,None,2021-02-23
Siebel Software Engineer,Abu Dhabi,IRESCO,"2,391-10,433","Hands on experience on Siebel configuration (UI Layer, BO Layer and Data object layer). Post graduate in Computer Science or related field (or equivalent…",None,None,2021-03-08
General Manager - Abu Dhabi,Abu Dhabi,National Oilwell Varco,None,"Your team will gather data, turn it into usable information to focus our efforts, and then implement quantifiable improvements. This position reports to the Sr.",None,None,2021-02-28
Senior Engineer - Desalination,Abu Dhabi,Mott MacDonald,None,"Capability to develop a bespoke concept design for a new plant based on specific input data. Key responsibilities and duties are listed, but not limited to, the…",Senior,None,2021-02-19
Geotechnical Engineer,Abu Dhabi,Stantec,None,"Analyze geotechnical findings, perform appropriate calculations, and prepare data reports to be shared with project management. 7-10 years of work experience.",None,None,2021-02-19
Marine Draftsman,Abu Dhabi,Global Waters,"3,000","Carry out Site visits for inspection and data collections. Meet with architects, designers, and engineers to discuss design concepts.",None,None,2021-02-22
"Sr. Design Engineer, Electrical",Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"Design Engineer, Electrical reports to the appointed manager. Ensure verification of source data, concept drawings/concepts as required. Do you want to join us?",Senior,None,2021-03-04
Maintenance Contract Administrator & Project Coordinator,Mussafah,Schneider Electric,None,"Providing direct administrative support to CS Engineer. Discuss with IBM Manager and plan the Engineer depends on the job nature. Mar 30, 2021, 11:59:00 PM.",None,None,2021-03-04
System Engineer,Al-Ayn,United Arab Emirates University,None,"Experience in designing complex virtual infrastructure solutions in a mid-to-large scale data center. In support of change management within the data center,…",None,None,2021-02-19
Engineering Advisor,Abu Dhabi,Nawah Energy Company,None,"Provide guidance, coaching/ mentoring, and training of other engineering staff across the engineering divisions to foster broader perspectives among less…",None,None,2021-02-19
CNC Operator,Mussafah,United Al Saqer Group,None,"Confers with engineers, production personnel, programmers, or others to resolve machining or assembly problems. Fluent in speaking English & Arabic.",None,None,2021-03-19
Network Engineer,Al-Ayn,United Arab Emirates University,None,"Analyzes complex data, voice or video network documentation and communicates to senior management regarding the current operational status of networks.",None,None,2021-02-19
Sales Engineer,Abu Dhabi,Aber Data Systems,"3,000-5,000","Need the UAE experience in (CCTV, Access control, Structured Cabling system , PA/VA Systems , AV System etc..)ELV system sales and marketing.",None,,2021-02-19
Junior Geotechnical Engineer,Abu Dhabi,Fugro,None,"The position of Junior Geotechnical Engineer sets an example to other engineers in the field. Liaise with geophysicists, work closely on geophysical and…",Junior,None,2021-02-19
Quality Control Engineer,Abu Dhabi,Sahil Green Line Human Resource Consultancy,None,To input data related to weld inspection. One of the Facilities Management company is looking for Quality Control_ Engineer_ on the urgent basis.,None,6,2021-03-10
Sr/Test Engineer (UAT),Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,"Requirement Understanding, Test Scenario Designing, Test Data Creation, Test Case Execution, Defect Management, Business UAT Support, Requirement Understanding,…",None,None,2021-02-19
Production Engineer,Abu Dhabi,IDCMPS,None," Reviews & comments at engineering packages for Major works comprising scope of work, data sheets, schedules, load lists, technical proposals, engineering…",None,None,2021-02-19
Outdoor Sales Engineer,Abu Dhabi,Eurosys,None,"Computer proficiency and the ability to accurately enter data and generate reports. Willingness and ability to travel 10% to 70% of the time, depending on the…",None,None,2021-02-19
Quality Assurance Automation Engineer,Abu Dhabi,7G Software Solutions,None,"Experience in Automation Selenium and Appium, Knowledge of Automation frameworks (Keyword/ Data/ Hybrid /BDD).",None,None,2021-03-05
Aircraft Quality Inspector,Abu Dhabi,AAR Corp.,None,Must be able to gather information and use data to determine cause and effect for complex problem solving. Inspects aircraft and components to ensure product…,None,None,2021-02-19
DevOps Engineer,Abu Dhabi,BeamTrail,None,"5+ years’ experience as DevOps engineer. We are looking for a DevOps Engineer to join our growing team in Abu Dhabi, UAE. In Computer Science or equivalent.",None,None,2021-03-11
CNC Operator (Woodworks),Mussafah,United Al Saqer Group,None,"Confers with engineers, production personnel, programmers, or others to resolve machining or assembly problems. Fluent in speaking English & Arabic.",None,None,2021-03-19
Senior FPGA Engineer,Abu Dhabi,BeamTrail,None,"We are looking for an experienced and motivated Senior FPGA Engineer to join our team in Abu Dhabi, UAE. BeamTrail works towards delivering the best solutions…",Senior,None,2021-03-11
.NET Developer/Programmer,Abu Dhabi,Independent Health Information Technology Services,None,"This position reports to the Senior Software Engineer. Strong experience designing and working with n-tier architectures (UI, Business Logic Layer, Data Access…",None,None,2021-02-19
"Automation Testing Engineer/QA (Python, Robot Framework)",Abu Dhabi,BeamTrail,None,"We are looking for an experienced Automation Testing Engineer to join our team in Abu Dhabi, UAE. BeamTrail works towards delivering the best solutions and user…",None,None,2021-03-11
Nurse,Abu Dhabi,Group 42,None,"Experienced team of data scientists and engineers based in Abu Dhabi. Fundamental AI research, through our subsidiary the Inception Institute of Artificial…",None,None,2021-03-18
Senior Asset Management Engineer,Abu Dhabi,Parsons,None,"Supporting implementation of these asset management activities including guiding inspections, asset inventory activities, asset data analysis, and asset…",Senior,None,2021-02-23
Urban Designer,Abu Dhabi,Stantec,None," Identify existing facilities and infrastructure on site, and characterize relevant environmental data. Our work as architects, engineers, and consultants from…",None,None,2021-02-19
Senior Data Scientist - Healthcare,Abu Dhabi,Black Pearl Consult,None,Collaborate with a cross-functional team including Data Scientists and Software Engineers. Or MS degree with industry experience as a Data Scientist.,Senior,None,2021-03-21
Senior Strategy and Performance Management Specialist,Abu Dhabi,Nawah Energy Company,None,"Continuously develop expertise in the data and data models within the data warehouse, as well as an understanding of supported business domains.",Senior,None,2021-02-19
Design Manager,Abu Dhabi,AECOM,None,"+ Manage project data exchange websites where necessary. + Manages the assigned team of Architects, Engineers and Technicians on a day to day basis and ensures…",None,None,2021-02-19
Sales Manager - Reverse Engineering,Abu Dhabi,SPX FLOW,None,"Coordinate with Field Service Engineers to win Customer maintenance contracts. Analyze the requirements in line with data sheets, specifications, P&IDs, plans,…",None,None,2021-02-19
Principal Project Control Specialist,Abu Dhabi,Worley,None,"Take ownership of the cost control function and ensure integrity of the data being processed, coordinate with Finance if required. Find your future with Worley.",None,None,2021-03-08
"Sr. Design Engineer, Instrumentation and Automation",Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"Design Engineer, Instrumentation and Automation reports to Line Manager, EIA. Ensure verification of source data, concept drawings / concepts as required.",Senior,None,2021-03-04
Research Engineer under Center for Cyber Security - Prof. Na...,Abu Dhabi,New York University,None,"In Computer Science, Data Science or quantitative social sciences. Data science, machine learning, building and evaluating prototypes of novel solutions, online…",None,None,2021-02-19
C/C++ Software Engineer (Linux & Modern Principles),Abu Dhabi,BeamTrail,None,"We are looking for an experienced and motivated C/C++ (Linux) Software Engineer to join our team in Abu Dhabi, UAE. At least BSc in computer science.",None,None,2021-03-10
Echocardiographer,Abu Dhabi,NMC Royal Hospital KLF,None,"Escalate issues and concerns to engineer, supervisor, and/or cardiologist. 6 Provides images, data analysis, and patient information to the physician for…",None,None,2021-02-19
Electronics Technician,Abu Dhabi,JAMS HR Solutions,None,1.Set up electronic systems and devices 2.Assemble and connect system components 3.Build prototype models based on technical guidelines 4.Monitor and report on…,None,None,2021-03-09
Infrastructure Systems Engineer,Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,Introducing and integrating new technologies into the pre-existing environment data centre. Analyze system records and identify potential problems with computer…,None,None,2021-02-19
Account Manager,Abu Dhabi,Varonis,None,The Varonis Account Manager will be aligned with a local Sales Engineer. The Account Manager is responsible for selling and presenting Varonis’ products and…,None,None,2021-02-23
Civil QA/QC Engineer,Abu Dhabi,Al Ryum Group of Companies,None,"Devises sampling procedures and designs and develops forms and instructions for recording, evaluating, and reporting quality and reliability data.",None,None,2021-03-03
Senior Coastal Engineer,Abu Dhabi,NMDC,None,"Providing guidance, direction and briefing to the coastal engineers and graduates. Collect and/or purchase metocean data (hindcast, forecast, measurements) for…",Senior,None,2021-02-19
Linux Engineer,Abu Dhabi,Talent Boutique,None,"Responsible for sustainment support of all delivered mission-specific IT equipment (hardware and software), including customized and standalone IT equipment to…",None,None,2021-02-19
PMC Senior Construction Engineer - Electrical,Abu Dhabi,Wood Plc,None,"Carry out inspection, surveillance witnessing of contractor activities, ensuring records are maintained, including as-built data.",Senior,None,2021-02-26
Senior Site Inspector - Electrical & Telecom,Abu Dhabi,Parsons,None,Report back as necessary to the Resident Engineer and AREs. Issue instructions to the Engineer in Charge or Contractor’s representatives of the work.,Senior,None,2021-02-19
"Sr. Designer, Instrumentation and Automation",Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"Ensure verification of source data, concept drawings/concepts as required. Rejlers International Engineering Solutions AB operates in Abu Dhabi, UAE, and…",Senior,None,2021-03-04
Senior Embedded/Firmware Engineer,Abu Dhabi,BeamTrail,None,"We are looking for an experienced Senior Firmware Engineer to join our team in Abu Dhabi, UAE. BeamTrail works towards delivering the best solutions and user…",Senior,None,2021-03-11
Senior Mechanical Design Engineer - Large Water Treatment Pu...,Abu Dhabi,AECOM,None,"+ Mentor Junior/Graduate Engineers to promote their technical and professional development. + Supervise, coordinate and support Engineer and provide design…",Senior,None,2021-02-19
Design Discipline Piping Engineer,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,The Design Discipline Pip ing Engineer reports to the appointed manager. We are now looking for a Design Discipline Pip ing Engineer r to execute projects and…,None,None,2021-03-04
Android Engineer,Abu Dhabi,Anghami,None,Design data models and create database schemas using SQLite. We are looking for self-starting engineers with strong experience developing sophisticated…,None,None,2021-03-18
Network & Security Engineer,Abu Dhabi,Robert Half United Arab Emirates,None,Provide remote support to on-site engineers and end users during installation. Undertake capacity management and audit of IP addressing and hosted devices…,None,None,2021-03-05
Senior Design Manager,Abu Dhabi,AECOM,None,"+ Manage project data exchange websites where necessary. + Manages the assigned team of Architects, Engineers and Technicians on a day to day basis and ensures…",Senior,None,2021-02-19
Senior Infrastructure BIM Engineer,Abu Dhabi,iTech Management Consultancy and Training LLC,None,"Create job layout driven by 3D model data. Minimum 5 years project experience – Civil Engineer (transportation, water resources, land development, etc.).",Senior,None,2021-02-19
Senior Laboratory Technician,Abu Dhabi,Group 42,None,"Experienced team of data scientists and engineers based in Abu Dhabi. Fundamental AI research, through our subsidiary the Inception Institute of Artificial…",Senior,None,2021-02-19
Dredging Superintendent,Abu Dhabi,NMDC,None,"Ability to transform raw data ( CSV-files, loggings) into. Master or Civil Engineer in Construction, Mechanical, Marine Engineering.",None,None,2021-02-19
RF Board (Frontend) Design Engineer,Abu Dhabi,BeamTrail,None,"Work with vendors to develop custom RF components, system engineers, board designers and mechanical engineer to get the best RF performance.",None,None,2021-02-19
Senior Reservoir Engineer,Abu Dhabi,WTS Energy,None,"§ Complete reservoir evaluation using logs, core, pressure transient data; The Senior Reservoir Engineer is given general objectives, proceeds on own initiative…",Senior,None,2021-02-19
Senior Software Engineer – C/C++,Abu Dhabi,BeamTrail,None,"We are looking for an experienced, motivated and well-rounded Senior Software Engineer to join us in Abu Dhabi. At least BSc in computer science.",Senior,None,2021-03-11
ELECTRICAL PLANNER,Abu Dhabi,Profile Middle East,None,May be required to undertake Competency Based test witnessed by the COMPANY Discipline Engineer. Must be able to read Electrical related technical documentation…,None,None,2021-02-19
BIM Technician (Bridges). - Abu Dhabi,Abu Dhabi,AECOM,None,+ May perform some data entry. The Design Technician will be responsible to coordinate with the Bridge Design Engineer and produce the Bridge Design drawings in…,None,None,2021-02-19
Senior Petrophysicist,Abu Dhabi,IDCMPS,None,Designs and proposes formation evaluation programs using open and cased hole logging technology to optimize data acquisition strategy.,Senior,None,2021-02-19
Control & Systems Technician,Abu Dhabi,WTS Energy,None,"Update the equipment data, history and maintenance records in ‘CMMS’ system for timely availability of up to date information.",None,None,2021-03-08
LIMS Application Engineers - IT Healthcare Project,Abu Dhabi,Marc Ellis Consulting,None,"Instrument interface, API, DevOps, Data flow, LIMS (Laboratory Information Management Systems). We're seeking LIMS Application Engineers to add value within IT…",None,None,2021-03-14
Software Architect (Development Team Leader),Abu Dhabi,Independent Health Information Technology Services,None,"Provide supporting information to the Engineers to aid in the creation of a system specification. As Software Architect, you will lead the design effort on a…",Architect,None,2021-02-19
Sr. Smart Plant P&ID Administrator,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"Maintain the SPPID reference database for projects including transfer, reports, MTO downloads, data integrity, etc. including the customization of reports as…",Senior,None,2021-03-04
Sr. Smart Plant Foundation Administrator,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,Work with remote execution centers to ensure data integrity and productivity of activities. Training to Engineers for Smart Plant desktop client and the web…,Senior,None,2021-03-04
Senior Hardware Systems Engineer (RF),Abu Dhabi,BeamTrail,None,"A minimum of 7 years’ work experience as system engineer. Our growing R&D team in Abu Dhabi, UAE are looking for a Senior Hardware Systems Engineer to join us…",Senior,None,2021-03-11
Lead SOC Developer,Abu Dhabi,Digital14,None,Ability to communicate and articulate crisply at all levels from executive staff to engineers. Their responsibility will be to integrating security systems in…,None,None,2021-02-19
Sr. Smart Plant Instrumentation Administrator,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"Support engineers, designers in engineering. Provides efficient data imports and exports. Develops training plans for engineers, designers, and technicians as…",Senior,None,2021-03-04
Automation Developer,Abu Dhabi,Group 42,None,"Experienced team of data scientists and engineers based in Abu Dhabi. Fundamental AI research, through our subsidiary the Inception Institute of Artificial…",None,None,2021-02-19
Senior Engineering Program Engineer,Abu Dhabi,Nawah Energy Company,None,Develop software tools as required to support engineering programs and verify the input baseline data in the related database to ensure data security and…,Senior,None,2021-02-19
Senior Geotechnical Design Engineer,Abu Dhabi,NMDC,None,"Analyze geotechnical findings, perform appropriate calculations and prepare data reports to Manager. Analyze the geotechnical data and prepare of geotechnical…",Senior,None,2021-02-19
​Technical Lead II Mechanical Maintenance,Abu Dhabi,K&K Selekt,None,Sending personal data to a wider extent than specified in art. I also agree to share my personal data with potential employers for purposes related to the…,None,None,2021-02-19
Senior HPC Cluster Sytm. Eng.,Al-Ayn,United Arab Emirates University,None,"HPC cluster systems engineer is responsible for managing and supporting all HPC systems and Grid system, for the University data center and distributed…",Senior,None,2021-02-19
Senior Development Manager,Abu Dhabi,Digital14,None,"Recruit great engineers in collaboration with recruiting team. Strong knowledge of data structures, concurrency, modern design patterns, object-oriented…",Senior,None,2021-02-19
Senior HVDC Cable Engineer,Abu Dhabi,SNC-Lavalin,None,Eligibility for registration with a Professional Order of Engineers. Cable Engineer will also be called upon to work on High Voltage AC cables.,Senior,None,2021-03-02
Senior Landscape Architect (Short Term Assignment),Abu Dhabi,Stantec,None,"Have sense of defining technical problems, collect appropriate and related data to establish solutions / results. Attend client meetings and in-house meetings.",Senior,None,2021-02-19
"Designer/Draftsman, Electrical",Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"Ensure verification of source data, concept drawings/concepts as required. Rejlers International Engineering Solutions AB operates in Abu Dhabi, UAE, and…",None,None,2021-03-04
Sr. Smart Plant 3D Administrator,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"Set-up and maintain reference database for SP3D by Smart plant Reference Data. Co-ordinate and /or negotiate with clients, vendors, and other discipline…",Senior,None,2021-03-04
Security System Engineer - PSIM Engineer,Abu Dhabi,CC Staffing International,None,Analyze a large volume of data and find solutions for problems. Assisting in implementing and maintaining a Physical Security Information Management (PSIM)…,None,None,2021-02-19
Sr. Discipline Piping Designer,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,Act as senior and interact with the Design Discipline Piping Engineer and the project manager for solving technical problems arising during project development.,Senior,None,2021-03-04
"Designer/Draftsman, Instrumentation and Automation",Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"Ensure verification of source data, concept drawings/concepts as required. Rejlers International Engineering Solutions AB operates in Abu Dhabi, UAE, and…",None,None,2021-03-04
Estimation Engineer,Ajman,ZIQAR TECHNICAL WORKS LLC,"2,000-2,100",Input cost data into company database. An estimator is responsible for attempting to figure out how much a project will cost.,None,None,2021-03-19
Estimation Engineer,Ajman,MIACASA STEEL INDUSTRIES LLC,None,"Build relationships with key vendors (subcontractors, suppliers, engineers etc.). In depth knowledge of research and data analysis methods and estimation…",None,None,2021-02-25
Technical Sales Engineer,Ajman,ISCS,"5,000-9,000","Work closely with Technical Service department to develop performance data, solve customers’ formulating problems and provide technical assistance to customers.",None,1,2021-02-19
Proposal & Process Engineer for Sharjah,Sharjah,Lime Souring (Recruitment) Services,"6,000-8,000","Process design, proposal engineer, water / wastewater. Build relationships with key vendors (subcontractors, suppliers, engineers etc.).",None,5,2021-03-18
JUNIOR PROJECT ENGINEER,Sharjah,Sharjah Oxygen Company,None,"Good record keeping and data organizational skills. An engineering graduate in industrial, mechanical and chemical field.",Junior,None,2021-02-19
Project Engineer - Sharjah,Sharjah,Subsea 7,None,Assist and guide graduates/junior engineers. These are to be passed to the Senior Project Engineer & where agreed with the client included on the DPR.,None,None,2021-03-01
IT Desktop Support Engineer,Sharjah,Axiom Technologies,None,Weighs up options using the available data. Relates and compares data from different sources. Seeks out and uses factual data when available.,None,None,2021-03-04
Senior Project Engineer,Sharjah,Crescent Petroleum,None,"Provides specification interpretation, technical guidance, and engineering support for various projects to Senior Engineers and/or Project Managers.",Senior,None,2021-02-19
Application Engineer,Sharjah,SKM Air Conditioning LLC,None,"Responsible for preparation of Selections and Technical Data as and when required. Responsible for responding to technical inquiries from consultants, MEP…",None,2,2021-03-02
Siebel Software Engineer,Sharjah,IRESCO,"2,391-10,433","Hands on experience on Siebel configuration (UI Layer, BO Layer and Data object layer). Post graduate in Computer Science or related field (or equivalent…",None,None,2021-03-08
IT Engineer - Male,Sharjah,M.Gheewala Global HR Consultants,None,"IT Engineer (Male) • .Net Developer designs modifies, develops, writes and implements software programming applications and components.",None,None,2021-02-19
Petrophysicist,Sharjah,Crescent Petroleum,None,"Assist in the planning of data collection programs (core and log data). Work closely with petrophysics supervisor, other geoscientists, and reservoir engineers…",None,None,2021-02-19
MEP Business Development Engineer,Sharjah,Asia Prime General Contracting Company,None,"OCollecting data for each project including consultant, contractors, competitors, and end-user. OSearch for new clients who could benefit from our products and…",None,None,2021-03-16
Battery Shop Technician,Sharjah,Air Arabia PJSC (G9),None,Performs defect troubleshooting and rectification in accordance with approved data and instructions provided by Engineering Department.,None,None,2021-03-08
Performance Engineer,Sharjah,Air Arabia PJSC (G9),None,7+ years of experience in a comparable airlines or aircraft manufacturer company in the operations/engineering department as an approved or licensed Engineer/…,None,None,2021-02-19
Senior Development Geologist,Sharjah,Crescent Petroleum,None,"Responsible for geological database, data management and quality control and related to field geological data and seismic data.",Senior,None,2021-02-19
Senior Full Stack Engineer,Sharjah,Crescent Petroleum,None,"Implementation of security and data protection. Good understanding of OOP, FP, design patterns, data structures. Good understanding of building REST APIs.",Senior,None,2021-02-19
WAREHOUSE/MATERIAL ENGINEER,Sharjah,Profile Middle East,None,Ensure the vendor Manufactured Data Book review and approval. Guarantee exhaustive and punctual data updating in SAP and support and validate any vendor…,None,None,2021-02-19
Electronic Technician,Sharjah,JAMS HR Solutions,None,1.Set up electronic systems and devices 2.Assemble and connect system components 3.Build prototype models based on technical guidelines 4.Monitor and report on…,None,None,2021-03-07
Enterprise Architect,Sharjah,Mbr Headhunters,None,"Proven skills in analyzing data, identifying pitfalls and recommending cost-effective solutions. Deep experience in at least two, and documented experience in…",Architect,None,2021-02-19
QA/QC Engineer,Ras al-Khaimah,UNION GROUP,None,We are currently looking for QA/QC Engineer. Mechanical Engineer candidates with 3-5 years of experience who are available locally can apply.,None,None,2021-02-24
"Static Equipment Design Engineer ( Vessels ,Heat Exchanger e...",Ras al-Khaimah,Berg Industries LLC.,"6,000-7,000","Preparation of data sheet (pumps, valves) as per project specification. Preparation of 3D Modeling, pipe stress analysis perform in CAESAR II & design…",None,4,2021-03-02
Technical Sales Engineer,Ras al-Khaimah,ISCS,"5,000-9,000","Work closely with Technical Service department to develop performance data, solve customers’ formulating problems and provide technical assistance to customers.",None,1,2021-02-19
Engineering Manager,Ras al-Khaimah,JAMS HR Solutions,None,"Advance planning/tracking of paperwork, resources, customer responsibilities, data submittals. Engineers to design & deliver solutions for Power Skids, Acoustic…",None,None,2021-03-07
Construction Manager (Earthworks),Ras al-Khaimah,Big Fish Recruitment,None,Review inspection and test data for compliance with specifications; Bachelors Degree in Civil Engineer • At least 10 years experience in Construction project…,None,None,2021-02-19
Assistant/Associate Professor of Computer Science,Ras al-Khaimah,American University of Ras Al Khaimah,None,"Knowledge of data science, artificial intelligence, and games design is a plus. Computer Science, Computer Engineering, and Artifcial Intelligence & Data…",None,None,2021-02-19
Network Support Engineer,None,FOMI technologies LLC,"5,000-9,000","O Maintain data center environmental and monitoring equipment. O Perform daily backup operations, ensuring all required file systems and system data are…",None,5,2021-02-19
"Security Engineer, Pre-Sales, UAE",Ras al-Khaimah,Vectra,None,3+ years experience in technical or pre-sales support as a Security Engineer (or Sales Engineer). Collaborate with other Vectra Engineers on high-level projects…,None,None,2021-02-19
