Title,Location,Company,Salary,Synopsis,Level,Experience,Date Posted
PROJECT ENGINEER,Abu Dhabi,Ghantoot Offshore Marine Industries LLC,"5,000-7,000","Discuss resource requirements/allocation with the project manager. Provide technical expertise, advice, and solutions to repair solutions.",None,None,3/13/21
Client Relations Coordinator,Abu Dhabi,Nationwide Middle East Properties LLC,"3,500-4,000",Acquiring exclusive property from owners as per the target set by line manager. Client Relations Coordinator working under Client Relations Supervisor & Team…,None,None,3/8/21
Campus Services Assistant,Abu Dhabi,Zayed University,None,Supports the Manager and Officer in. Knowledge & Technical Competency - Demonstrates proficiency in technical and job knowledge aspects of the position to…,None,None,2/20/21
Operations Manager,Abu Dhabi,Alpin Limited,None,"The local team is composed of a diverse range of experts who lead their respective fields, including LEED APs, PQPs, trainers, commissioning authorities (CxA),…",None,None,2/20/21
AWS Cloud Security Architect,Abu Dhabi,RNTRUST,"20,000","Demonstrated ability to think strategically about business, product, and technical challenges. Hands-on technical expertise in Security architecture, automation…",Architect,6,3/22/21
Operations Manager (Gas Turbine) - Abu Dhabi,Abu Dhabi,OnePoint,None,Responsible for setting (planning) priorities in collaboration with contract managers and other department managers and advices the executive management on…,None,None,2/20/21
SIS Administrator,Abu Dhabi,Nathan & Nathan,None,"Performs any other duties as assigned by the IT Manager which is consistent with the SIS or LMS. Good communication skills and ability to work with teams,…",None,None,3/8/21
Facility Management Supervisor,Abu Dhabi,MA Shine General Maintenance and Real Estate Manag...,"2,000-3,000",Undertaking technical and feasibility studies including site investigations. Maintaining professional and technical knowledge by attending educational workshops…,None,None,3/7/21
Planner,Abu Dhabi,Hatch,None,Sound technical knowledge in a multi-discipline environment. Technical overview of work methods and techniques. Looking to take the next step in your career?,None,None,3/11/21
Technician (Mechanical),Abu Dhabi,Serco Plc,None,Technically competent with a clear technical understanding of buildings mechanical services and associated equipment. Make a difference every day.,None,None,3/15/21
Reservations Supervisor,Abu Dhabi,Rosewood Hotels & Resorts,None,"To report to his supervisor or respective Manager. Attend all training arranged by Hygiene, Health & Safety Manager such as OSH training, safety Induction, on…",None,None,3/8/21
Key Account Manager,Abu Dhabi,Delta Medical Est,None,"Ability to read, analyze, and interpret common scientific and technical journals, financial reports, legal documents and technical design drawings.",None,None,2/25/21
TECHNICIAN (IT/ELV Systems),Abu Dhabi,Golden Shield Security and Safety Systems,"3,000-4,000",Ability to follow instructions and complete technical report documentation. Will have to work under the directions of the Project Manager.,None,,3/16/21
Commercial Officer,Abu Dhabi,NCSF NATIONAL CATERING AND FOODSTUFF LLC,None,"Other task as assigned by the Commercial Manager. Review, clarify and analyze tenders/bids for the preparation of technical and financial proposal.",None,None,3/15/21
Operation Executive - Joinery,Abu Dhabi,United Al Saqer Group,None,"And individuals (clients) along with Project Managers as required. Coordinating, following up, monitoring and assisting in the completion of all tasks and…",None,None,2/20/21
MEP Marketing Executive,Abu Dhabi,See Flower General Contracting LLC.,"5,000-6,000","Meeting consultants and having technical meetings for approval. Ability to create and maintain a relationship with a key contractor, consultant, developers,…",None,3,3/20/21
Document Controller,Abu Dhabi,Engineering Unit General Contracting (EUGC),None,"We differentiate ourselves by offering you the best technicians, project managers and manpower, custom selected to fit all of your needs.",None,None,2/20/21
Enterprise Sales Manager,Abu Dhabi,EC-Council,"120,000-175,000",Graduate/ MBA with a technical background preferred. EC-Council group is made up of several entities that all help serve the same goal which is to create a…,None,8,2/20/21
Technical Sales Executive,Abu Dhabi,Rimal Engineering Products,None,"Negotiating on prices, costs, deliveries and specifications with buyers & managers. Selling the company’s goods (building materials) & services to new &…",None,None,2/20/21
Process Safety Engineer,Abu Dhabi,Enerflex,None,Perform all other duties as assigned by Supervisor / Manager. Fluent in managing and evaluating the applicability of technical safety/risk studies in projects.,None,None,3/14/21
Area Manager,Abu Dhabi,Q-Express Documents Transport,None,"Ability to work for different managers: Ability to utilize exceptional problem-solving, and communication skills to influence business and technical audiences.",None,None,2/20/21
Lifestyle Manager,Abu Dhabi,Yemnak,None,"Full Time, Based in U.A.E. The job holder is responsible for overseeing and executing all customer management related activities with at least 5 years of…",None,None,2/20/21
System Installation Manager,Abu Dhabi,Jacobs,None,"With $13 billion in revenue and a talent force of more than 55,000, Jacobs provides a full spectrum of professional services including consulting, technical,…",None,None,2/20/21
General Supervisor,Abu Dhabi,STYRO Insulation Mat. Ind. LLC,None,To devise solutions to technical challenges/problems within the carpentry workshop. To work from a technical drawing or model to a high standard.,None,3,3/16/21
Real Estate Manager,Abu Dhabi,"Hill International, Inc",None,We are hiring a Real Estate Manager for one of our strategic clients in Abu Dhabi. Hill International is an international construction-consulting firm that…,None,None,2/20/21
Project Manager,Abu Dhabi,Zayed University,None,"Assists in the definition of project scope and objectives, involving all relevant stakeholders and ensures technical feasibility.",None,None,2/20/21
Data Engineer Royalties & Reporting,Abu Dhabi,Anghami,None,Communicate with the different labels and publishers technical teams regarding the delivery of all expected reports. We believe that music is ambivalent:,None,None,3/19/21
Technical Business Analyst,Abu Dhabi,4th Wave,None,"Re Analyzing business and technical process in the bank and recommending best practices. Conducting periodic review meetings with Project Managers, Functional…",None,None,2/20/21
Front Desk Agent,Abu Dhabi,Rosewood Hotels & Resorts,None,"To report their supervisor or respective Manager. Attend all training arranged by Hygiene, Health & Safety Manager such as OSH training, safety Induction, on…",None,None,2/20/21
JUNIOR ARCHITECT,Abu Dhabi,Design Group,None,"To report to your line manager regularly on progress, and to communicate any potential technical or design problems in timely manner.",Junior,None,2/20/21
Marketing Manager- Jumeirah at Saadiyat Island Resort,Abu Dhabi,Jumeirah,None,"Marketing Manager- Jumeirah at Saadiyat Island Resort - (2100001L). Manage relationships with support, creative, media, social and performance digital media…",None,None,2/20/21
Business Center Manager,Abu Dhabi,"Hill International, Inc",None,Coordinate with the respective IT team to ensure that there is technical support replacement in case of any absence. Various other duties as required.,None,None,2/20/21
Bar Manager - Velocity Bar,Abu Dhabi,"Marriott International, Inc",None,Reporting to the F&B Manager. Technical Acumen - Understands and utilizes professional skills and knowledge in a specific functional area to conduct.,None,None,2/20/21
IT Manager,Abu Dhabi,Al Fanar General Contracting LLC,None,Arrangement for technical trainings on the use of all respective modules. To Manage the IT Department totally and control the procurements initiated by the.,None,None,2/25/21
Project Manager,Abu Dhabi,Five Continent,None,Core Responsibilities below are applicable for the CAPEX projects assigned to the Project Manager. Leading and Managing all Programme Management activities and…,None,None,3/10/21
Named Account Manager - Gulf,Abu Dhabi,Palo Alto Networks,None,The Named Account Manager is a significant driver of company revenue and growth. Consider yourself technical enough to cover some accounts while your SE is busy…,None,None,3/9/21
ELV Sales Executive,Abu Dhabi,MYB Advanced Technology Systems,None,"Prepare internal weekly reports, forecasting and other routine reports on a timely basis and as requested from time to time by Sales Manager / General Manager.",None,2,3/21/21
Instrumentation Maintenance Supervisor,Abu Dhabi,Nawah Energy Company,None,Participate in technical review of operating license documents to ensure safe plant operation. Participate in the technical review of service contract documents…,None,None,2/20/21
Senior Mechanical Engineer,Abu Dhabi,Architectural & Engineering Consultants,None,"Attend project, site progress and any mechanical services related technical meetings as directed by the project manager.",Senior,10,3/17/21
Civil Structural Engineer,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,Act as senior and interact with the project engineering manager for solving technical problems arising during project development. Home of the learning minds .,None,None,3/4/21
General Supervisor,Abu Dhabi,Styro Insulations Materials Ind. LLC,None,We are achieving that by improving our business with continuous technical research and support through our Customer Service and R&D teams.,None,None,3/16/21
Risk Manager,Abu Dhabi,Jacobs,None,As the Risk Manager you will have oversight on managing the direct the day-to-day activities of the risk Management effort to achieve strategic goals.,None,None,2/20/21
Electromechanical Sales Manager,Abu Dhabi,Mekalec General Trading Ltd,"4,500-6,500",Good technical knowledge on the electromechanical products. Technical knowledge on the electromechanical products will be a big advantage.,None,1,2/23/21
Manager-Threat Intelligence,Abu Dhabi,Digital14,None,"10+ years' experience working in a Cyber Threat intelligence, incident response, cyber hunt, or other technical information security positions.",None,None,2/20/21
Design Discipline Pipeline Engineer,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,Act as senior and interact with the project engineering manager for solving technical problems arising during project development. Home of the learning minds .,None,None,3/9/21
Executive Business Coordinator,Abu Dhabi,Alpin Limited,None,"Review with the Accountant the status of each contract, initiate requests for extensions in coordination with the Senior Manager - Technical Operations;",None,None,2/20/21
Assistant Marketing Manager - Automotive,Abu Dhabi,TGC Consulting Middle East,None,We focus on providing exceptional talent across a number of skilled experts to meet your professional and technical talent requirements throughout Middle East.,None,None,3/3/21
IT Support Specialist,Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,"A technical, logical thought process. Reporting to the Director Shared Services, the IT Manager will lead a team of IT Support staff.",None,None,2/20/21
Site Inspector - Stormwater/Sewer,Abu Dhabi,Jacobs,None,"You will also attend site management meetings and help project managers to plan work. With $13 billion in revenue and a talent force of more than 55,000, Jacobs…",None,None,3/5/21
Sustainability Research Internship/Co-op,Abu Dhabi,Alpin Limited,None,"Good technical knowledge in sustainability and engineering; Be able to develop technical documents in English; HSE Roles, Responsibilities and Accountability:",None,None,2/20/21
Senior Project Manager,Abu Dhabi,KEO International Consultants,None,"Our newest opportunity is for a talented Senior Project Manager - Hospitality to join our award-winning team based in Abu Dhabi, UAE. We invite you to join us.",Senior,None,2/20/21
Civil Structural Draughtsman,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,The Civil Structural Draughtsman reports to the appointed manager. Ability to review and understand Client's technical documentation and requirements.,None,None,3/4/21
Site Engineer,Abu Dhabi,Morals General Contracting LLC,None,Cooperate and communicate effectively with project manager and other project participants to provide assistance and technical support.,None,3,2/20/21
Design Manager,Abu Dhabi,AECOM,None,"+ Support junior staff in activities to develop their technical excellence. + Assist PM, Lead Designer & Discipline Leads in preparing technical content of…",None,None,2/20/21
Site Engineer - Construction,Abu Dhabi,United Al Saqer Group,None,"Preparing record drawings, technical reports, site diary. Resolving technical issues with employer’s representatives, suppliers, subcontractors and statutory…",None,None,2/20/21
Reactor Engineering Manager,Abu Dhabi,Nawah Energy Company,None,Provide technical support on the ongoing fuel and core related issues to resolve any regulatory issues or technical issues.,None,None,2/20/21
Finance Manager,Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,"Experience as Audit Manager is a plus. Key contractual arrangements, power plant basic technical understanding. Understanding of the Power Sector.",None,None,2/20/21
Account Manager,Abu Dhabi,Varonis,None,Partner with Sales Managers and Channel Managers to determine a strategic sales approach. Willingness to learn technical aspects of selling the Varonis product.,None,None,2/23/21
Civil Engineer,Abu Dhabi,MA Shine General Maintenance and Real Estate Manag...,"2,000-4,000",Undertaking technical and feasibility studies including site investigations. Maintaining professional and technical knowledge by attending educational workshops…,None,3,2/20/21
Property Manager,Abu Dhabi,Big Fish Recruitment,None,Site Management • Ensure continuous site supervision and inspection to manage PM performance along with the technical team. Should be a motivator and leader.,None,None,2/20/21
Front End Software Engineer,Abu Dhabi,Schlumberger,None,"Interacts and engages with customers, users, and product managers and technical architects to understand needs and increase positive impact of users’ experience…",None,None,3/13/21
Quantity Surveyor,Abu Dhabi,Engineering Unit General Contracting (EUGC),None,"We differentiate ourselves by offering you the best technicians, project managers and manpower, custom selected to fit all of your needs.",None,None,2/20/21
Steward,Abu Dhabi,Rosewood Hotels & Resorts,None,"To report to his supervisor or respective Manager. Attend all training arranged by Hygiene, Health & Safety Manager such as OSH training, safety Induction, on…",None,None,3/2/21
Senior Manager - Legal Counsel (Mergers and Acquisition),Abu Dhabi,Aldar,None,"Counsel and provide legal guidance on Mergers & Acquisitions. Manage and advise company personnel on strategic M&A transactions, primarily domestic but may also…",Senior,None,3/15/21
Credit & Collections Manager,Abu Dhabi,BD Select,None,Ability to manage bigger teams in a performance organization with ability to support a variety of business areas Technical skills.,None,None,2/21/21
Systems Engineer - Gulf,Abu Dhabi,Palo Alto Networks,None,Understand and effectively present our security platform to technical and non-technical audiences. Continuous self-improvement and learning to maintain…,None,None,3/9/21
Real Estate Manager - Arabic Speaker,Abu Dhabi,CG Resourcing,None,"Required to join a project management consultancy working with a prestigious client in Abu Dhabi. The successful candidate will get involved in planning,…",None,None,3/10/21
Senior Project Manager,Abu Dhabi,Five Continent,None,"Specifically, the Project Manager is individually responsible for the following: Developing the balance tender documents (Form of Tender, key dates milestones,…",Senior,None,3/10/21
Sr. Manager Technology - CAPEX,Abu Dhabi,Etisalat - UAE,None,Maintain Technical CAPEX KPIs and evaluate impact of different departments on the Technical budget and cost. Support the project owners to complete the project…,Senior,None,2/20/21
Senior Cost Manager,Abu Dhabi,Currie & Brown,None,"Good technical writing, client-facing and communication skills. Liaising with other managers to ensure efficient financial control.",Senior,None,2/20/21
Head of Maintenance Planning,Abu Dhabi,Nawah Energy Company,None,"For plant mode, LCO’s and technical specification(s) in force to speed planning activities when these conditions are encountered.",None,None,2/20/21
Functional Business Analyst,Abu Dhabi,4th Wave,None,"Conducting periodic review meetings with Project Managers, Technical Business Analyst’s to finalize high level project schedule, resource planning and effort…",None,None,2/20/21
RF Board (Frontend) Design Engineer,Abu Dhabi,BeamTrail,None,Experience in RF system and board design - strong technical knowledge of RF Front-end Component. BeamTrail works towards delivering the best solutions and user…,None,None,3/22/21
Assistant Director of Finance,Abu Dhabi,Rosewood Hotels & Resorts,None,"To report to his supervisor or respective Manager. Attend all training arranged by Hygiene, Health & Safety Manager such as OSH training, safety Induction, on…",None,None,3/1/21
Assurance - BCR - Enterprise Risk Manager - Abu Dhabi,Abu Dhabi,PwC,None,"7-10 years relevant technical experience. As a Manager, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy…",None,None,2/20/21
"Delivery, Testing & Commissioning, System Manager",Abu Dhabi,Axiom Technologies,None,"EHS, Quality, Requirements Manager / Engineer. Guide the production of preliminary or final design signal drawings, technical specifications, technical reports,…",None,None,2/20/21
Arabic Business Development Manager ( Engineer ),Abu Dhabi,Sahil Green Line Human Resource Consultancy,"25,000",Proven experience as a Business Development or facilities manager or relevant position*. A successful FACILITIES MANAGEMENT Company is looking for _Arabic…,None,10,3/11/21
Process Engineer,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,Advises to the appointed manager if any technical problems and unresolved differences with other colleagues; In Chemical or Technical related degree.,None,None,3/4/21
Senior BIM Manager,Abu Dhabi,iTech Management Consultancy and Training LLC,None,"The Senior BIM Manager (Project Manager) is responsible for planning and executing assigned BIM projects profitably by meeting the allocated time, resources and…",Senior,None,2/20/21
Business Development Engineer,None,Global Waters,None,Responsible for the business development of company activities related to marine and offshore design and engineering technical consultancy services in Naval…,None,None,2/26/21
Nuclear Security Operations & Training Manager,None,Pinkerton,None,"Effective verbal and written communication of security-related concepts to a broad range of technical and non-technical staff. All other duties, as assigned.",None,None,2/23/21
Senior Operations Officer (UAE Nationals Only with Family Bo...,None,MDC Business Management Services,"30,000-35,000","Responsible for the quality, service and financial effectiveness of the business and ensuring the relevant regulatory and technical standards are met.",Senior,3,2/20/21
Assistant Manager – Valuations (UAE nationals only),None,Mubadala,None,"Conduct regular independent valuations, return analysis, market benchmarking and performance measurement analysis for portfolio companies, projects and other…",None,,2/20/21
"Senior Manager - Global Consulting Firm, Strategy Specialist",None,Michael Page AE,None,Excellent technical skills (financial modelling) with extensive stakeholder management and presentation experience.,Senior,None,2/20/21
Lubricant chemist & lab manager,Ajman,ISCS,"5,000-9,000","Work closely with Technical Service department to develop performance data, solve customers’ formulating problems and provide technical assistance to customers.",None,1,2/20/21
Facilities & Administration Manager,Ajman,City University College of Ajman,None,"Knowledge of all Technical Areas in campus Admin Management, Excellent Leadership Skills, Decision Making,. Manage all Existing and Upcoming Projects’ Design,…",None,None,2/20/21
IT Manager (Information System/Application Software Team lea...,Ajman,Veo,None,"Excellent Knowledge and experience in Programming, Software Development Life Cycle, Solution Architecture, Technical design documentation is preferred.",None,10,3/4/21
Accountant,Ajman,Emirates Refinery,None,"Provide technical support and advice on Management accountant. Our Company is looking for Accountant,Preferably residing in Sharjah/Ajman Fresher can apply.",None,None,2/27/21
MS Dynamics 365 Finance and Operation Technical Consultant,Ajman,ECS ME LLC,None,"Providing detailed technical and functional documentation. 3 Develop & Maintain Forms, Reports, Alerts, Workflow and other technical areas.",None,None,3/11/21
Project Manager,Ajman,Speedhouse Group of Companies,None,"Solid technical background, with understanding. Proven working experience as a project manager in large scale prefab / modular building projects.",None,None,2/20/21
Estimation Engineer,Ajman,MIACASA STEEL INDUSTRIES LLC,None,"Maintains technical knowledge by attending educational workshops; Create and submit estimate reports or bids to appropriate persons (project managers, clients,…",None,None,2/25/21
Technical Sales Engineer,Ajman,ISCS,"5,000-9,000","Work closely with Technical Service department to develop performance data, solve customers’ formulating problems and provide technical assistance to customers.",None,1,2/20/21
Auto Mechanic,Ajman,Ear Jobs Point,"2,000-4,000",Engaging in learning opportunities to update job knowledge and technical skills. Work with manager and other mechanics to diagnose and repair the mechanical and…,None,2,3/14/21
Academic Sales Executive,Ajman,Fluid Codes,None,"Coordinates sales effort with marketing, sales management, accounting and technical services groups. 3+ years of software sales experience | Minimum bachelor’s…",None,None,2/20/21
IT Project Manager,Fujairah,Hivesure Infosolutions,None,Must have IT Project Manager. Maintains professional and technical knowledge by attending educational workshops; Exp – 15 years in India.,None,None,2/20/21
Sales Manager,Fujairah,Al Mulla Converting Industries,"5,000-6,000","We are looking for a Sales Manager with the below job responsibilities: 2 to 3 years of experience as a sales manager in tissue, plastic, aluminum or disposable…",None,None,3/3/21
Senior HR and Administration Manager,Sharjah,Xad Technologies,"5,000-8,000","To monitor Training and Development department and arrange to conduct technical training by Company and other concerns as and when required including planning,…",Senior,None,3/8/21
Manager - Ancillary Revenue & Loyalty,Sharjah,Air Arabia PJSC (G9),None,"Employs a balance of technical expertise, and interpersonal relations to execute new initiatives that support company’s objectives.",None,None,3/17/21
Assistant Sales Manager - Lubricants,Sharjah,Asas Gen. Tr. LLC,"5,000-12,000",Build the sales pipeline and close deals to hit the targets as specified by Manager. Hold the highest level of technical and practical understanding of…,None,None,3/11/21
Project Coordinator (Oil&Gas),Al Hamriyah,Exterran,None,"Coordinates technical interpretation as required. Coordinating project schedules, resources, equipment and information in support of Project Manager.",None,None,3/14/21
Manager - General Accounts,Sharjah,Air Arabia PJSC (G9),None,"Manages Airline Company’s accounts for all non-operational & non - technical costs, ensuring compliance with approved accounting standards and procedures.",None,None,2/20/21
Sales Manager-Marine,Sharjah,Hempel,None,A University degree in Business Administration or any other related field preferably Technical (Chemistry) degree would be valuable.,None,None,3/17/21
QA Inspector,Sharjah,Future Card Ind LLC,None,Communicates with colleagues and managers in a prompt articulate manner. Seeks advice and input from the department manager when needed.,None,1,3/16/21
Software Development Manager,Sharjah,ACCELaero,None,Approving the technical tools and languages needed for the design execution in line with the agreed technical and quality standards. An open mind for new ideas.,None,None,2/20/21
Restaurant General Manager,Sharjah,Sealand Restaurants,"7,000-10,000","Maintains professional and technical knowledge by tracking emerging trends in the restaurant industry; Delivers revenues and profits by developing, marketing,…",None,5,3/8/21
Manager - Company Of Roads & Infrastructure,Sharjah,Sharjah company,None,Manager experience within major roads and infrastructure projects. Degree in Civil Engineering or relevant technical subject.,None,None,3/3/21
Plant Manager,Sharjah,Crescent Petroleum,None,"Minimum Educational, Technical Qualifications/Certifications Required. Supervises and directs maintenance technical activities (e.g.",None,None,2/20/21
Dispatch Manager,Sharjah,Air Arabia PJSC (G9),None,"Very good written and verbal communication skills, Technical reports writing, presentations, etc. Provides valid technical recommendations on the planning of…",None,None,2/20/21
Manager - Cost,Sharjah,Air Arabia PJSC (G9),None,Manages and monitors the Company’s Costs Accounts for all the technical costs as well as general costs this includes:,None,None,2/20/21
IT System Administrator,None,Confidential,"5,000-7,000",Providing technical support when requested. Discussing system and server upgrades with IT managers. Providing technical support for staff and back-end system…,None,4,3/18/21
Procurement Supervisor (Action Hospitality),Sharjah,Action Hospitality (ACH),None,"Undertakes procurement activity under the control of the Purchasing Manager to deliver best value for money, quality and security off supply commensurate with…",None,None,3/9/21
REGISTERED NURSES MOH LICENSE,Sharjah,NEW DAR AL KAMAL HOSPITAL,None,6.12 Keeps Nurse Manager informed and maintaining positive team dynamics at all times. 6.9 To assist with the monitoring of stock levels of clinical stores and…,None,4,3/20/21
Details,Sharjah,University of Sharjah,None,Any other tasks assigned from the line manager and head of section. Capture colleges\departments requirements and translating those into the technical…,None,None,3/18/21
Procurement Coordinator,Sharjah,STYRO Insulation Mat. Ind. LLC,None,Prepare and submit Material and Sample Submittals in coordination with projects manager. Accomplish engineering and organization mission by completing related…,None,None,2/23/21
Product Marketing Manager,Sharjah,Unique Computer Systems,None,4+ years of experience as product marketing manager. Coordinate local plans with Marketing Managers in each region. Perform market sizing and segmentation.,None,None,2/20/21
Project Engineer - Sharjah,Sharjah,Subsea 7,None,Assist the Offshore Manager with the management of all project specific third-party contractors confirming all technical & operational aspects of the contract…,None,None,3/1/21
Audio and Lighting Technical,Sharjah,4Sure Events,"3,000",Visit and assess locations for technical purposes. Skill to blend technical skills with creative thinking. Coordinate the equipment and the technical crew and…,None,None,2/20/21
Finance Accounts Manager,Sharjah,Irwin & Dow,None,"The Accounts Manager will also take on the daily payroll operations and ensure that liaison with all relevant departments such as HR, Supply Chain and Technical…",None,None,2/20/21
ULD Controller,Sharjah,Aerotranscargo (ATC),None,"Knowledge & Technical Competency Hands on experience in Computer literacy and a working knowledge of standard office software such as MS Office , ERP Software…",None,None,2/20/21
Sales Manager,Sharjah,Aggreko ME and Central Ops,None,"Minimum 5 years of experience in technical sales. Where required, work closely with technical team to recommend changes/upgrades to products as required.",None,None,2/20/21
IT Project Manager,Sharjah,Precycle Group,None,"H) You will demonstrate considerable business acumen, technical expertise and varied people skills. A) You have worked in Microsoft Technologies such as ASP …",None,None,2/20/21
Sales Coordinator,Sharjah,STYRO Insulation Mat. Ind. LLC,None,Handle the processing of all orders with accuracy and timeliness and give technical advice to customers after discussing with Technical Sales Manager.,None,,3/11/21
Manager - Crew Planning & Control,Sharjah,Air Arabia PJSC (G9),None,"Excellent in written and verbal communication skills, Technical reports writing, presentations, etc. Last 5 years in the capacity of Supervisor / Manager in…",None,None,2/20/21
Uniforms Products & Service Delivery Supervisor,Sharjah,Action Hospitality (ACH),None,Executes any other tasks as assigned by the Manager. Monitors billing and reviews all invoices prior to submitting to the Line Manager for approval.,None,None,2/20/21
Sales Representative.,Sharjah,Olive Computer Systems,None,"Maintains professional and technical knowledge by suitable methods. Full time, part time, job share, contract. By sending email to jobs@olivecomputes.com.",None,None,3/2/21
Purchase & Store Executive,Sharjah,Base Control Tech FZC,"2,500","Update price list, technical details, and maintain supplier list. Release enquiries, receive quotes and negotiate in terms of techno commercial and get…",None,1,3/18/21
Manager – Service Desk,Sharjah,Mbr Headhunters,None,Manager – Service Desk (Airline sector experience preferred). Solid technical back ground with an ability to give instructions to a non-technical audience.,None,None,2/20/21
Senior Project Engineer,Sharjah,Crescent Petroleum,None,"Provides specification interpretation, technical guidance, and engineering support for various projects to Senior Engineers and/or Project Managers.",Senior,None,2/20/21
Project Manager (Oil&Gas),Al Hamriyah,Exterran,None,"Coordinates technical interpretation as required. Must be very comfortable with the technical aspects of complex Oil, Water & Gas EPC projects including…",None,None,3/14/21
Lead Project Manager / Project Manager IV (Oil&Gas Water Sys...,Al Hamriyah,Exterran,None,Coordinates technical interpretation as required. Acts as a mentor for other Project Managers and Project Coordinators. Sitting for long periods of time.,None,None,2/20/21
Sales Account Manager,Sharjah,NUEVA INTERNATIONAL FZE,"3,000",Technical understanding of refrigeration systems. Import & Export trading Company base in hamriyah freezone is looking for a Sales Account Manager.,None,None,2/23/21
"Project Coordinator (Joinery, Fit-out)",Sharjah,CHOKHI DHANI,"5,000",Attend all related progress and technical meetings and draft a weekly report. 3-5 years of experience in Joinery/fit out industry and supporting Managers in the…,None,4,3/8/21
Reservoir Engineering Lead,Sharjah,Crescent Petroleum,None,"Masters Degree in Petroleum Engineering or an equivalent discipline with sound technical knowledge of Drilling, Geology, Geophysics and Operations.",None,None,2/20/21
Android Developer,Sharjah,OMA Emirates Group,None,Creating technical specifications & other related documents. Assisting clients for onsite / offsite technical installations / support.,None,1,3/6/21
Maintenance Engineer,Sharjah,WATER SEAL INSULATION MAT. CONT. CO. LLC,None,"Keeping operation managers informed of progress. Carrying out quality inspections on jobs. Controlling maintenance tools, and equipment;",None,None,2/20/21
iOS / Android Programmers,Sharjah Airport,Dunamis,None,"Create technical designs and UI mock-ups based on high level requirements. You will work closely with the project managers to ensure, features are effective on…",None,None,2/20/21
Lead Reciprocating Compressor Engineer,Sharjah,Crescent Petroleum,None,"Minimum Educational, Technical Qualifications/Certifications Required. Provides technical responses to contractor’s variation requests.",None,None,2/20/21
MEP Business Development Engineer,Sharjah,Asia Prime General Contracting Company,None,OPrepare and deliver technical presentations explaining products or services to clients and prospective clients. OIdentify new opportunities for business.,None,None,3/15/21
Senior Project Manager / Project Manager III (Oil&Gas),Al Hamriyah,Exterran,None,Coordinates technical interpretation as required. Acts as a mentor for other Project Managers and Project Coordinators. Sitting for long periods of time.,Senior,None,3/14/21
IT business solutions manager- Flights Ops and Engineering,Sharjah,Mbr Headhunters,None,"Employs technical expertise, and interpersonal relations to execute new initiatives and achieve company’s objectives. To be provided by employer.",None,None,2/20/21
Manager – Information Security & Risk,Sharjah,Mbr Headhunters,None,Monitors environmental and market trends and pro-actively assesses impact to business strategies and advises necessary security controls in collaboration with…,None,None,2/20/21
SAP Specialist,Sharjah,The Rekruiters,"16,000","Perform technical troubleshooting for complex authorization issues. 7 - Analyze business requirements and provide technical expertise in identifying, evaluating…",None,None,2/28/21
Lead Project Manager / Project Manager IV ( Oil & Gas ),Al Hamriyah,Exterran,None,Coordinates technical interpretation as required. Acts as a mentor for other Project Managers and Project Coordinators. Sitting for long periods of time.,None,None,3/14/21
BU Head Additives,Sharjah,Cerentral Consultants,None,Responsible for internal and external technical trainings; Role:Head / VP/ GM/ National Manager After Sales. Marketing and Company personnel to ensure business…,None,None,3/2/21
Business Development Sales Manager - Sharjah (Contractor) Bo...,Sharjah,Ingram Content Group,None,Business Development Sales Manager - Sharjah (Contractor). Technical acumen with regards to bibliographic and metadata. Identifies and prioritizes key accounts.,None,None,2/20/21
Export Sales and Business Development Manager,Sharjah,Tionale,None,"Our specialized teams work with our customers and provide technical / commercial inputs, industry trends etc. to aid their decision making.",None,None,2/20/21
Branch Manager - Arabic Nationality - Sharjah Office,Sharjah,Mbr Headhunters,None,"We are assisting one of our international banking client's hire a Branch Manager for their Sharjah office, UAE . Insurance qualifications would be an advantage.",None,None,2/20/21
Enterprise Architect,Sharjah,Mbr Headhunters,None,"Minimum 5 years as “Enterprise Architect” managing with hands-on technical leadership, technical solution design, and architecture in a multinational company.",Architect,None,2/20/21
Lead Rotating Equipment Engineer,Sharjah,WTS Energy,None,"Minimum Educational, Technical Qualifications/Certifications Required. Provides technical responses to contractor’s variation requests.",None,None,2/20/21
Senior Fire Safety Engineer,Sharjah,Smyth and Bradshaw,None,Escalate matters beyond the operational responsibility to facility manager/ Senior Manager as appropriate. Attend regular meetings with project site management…,Senior,None,2/20/21
Product Manager,Sharjah,Mbr Headhunters,None,"Subject-matter expert in technical management, technical solutions design, and architecture. Bachelor’s degree in Technical Engineering/Computer Science/Math or…",None,None,2/20/21
Plumber,Sharjah,IBIS STYLES,None,Implements the corrective action plans as communicated by the Technical Manager. Prevents problems from occurring in the hotel's technical installations.,None,None,2/21/21
Executive Assistant (Sharjah),Sharjah,Tiger Recruitment Ltd,None,Reporting and Communication• Reports to Manager on all business related matters.• Maintains and exhibit an excellent working relationship with all company staff…,None,None,2/20/21
