Title,Location,Company,Salary,Synopsis,Level,Experience,Date Posted
Administration and accountant assistant,Abu Dhabi,Company LLC Sharjah,"1,500-2,000","Monitor work of production manager and provide status on all business. Monitor all account payable checks, prepare invoices for all, and prepare updates on all…",None,None,3/15/21
Visual Arts Event Executive,Abu Dhabi,Black Pearl Consult,None,"Support the Visual Arts team in planning for the art exhibition (budget, logistics, set up, activation). In this role, you are expected to provide specialized…",None,None,3/12/21
SCRUM MASTER - Global Market - Project Manager,Abu Dhabi,Marc Ellis Consulting,None,"Define and owns project plan: estimate project effort, define high level and detailed project plan, including staffing and logistics (Resource profile,…",None,None,3/12/21
Senior Sales Engineer,Abu Dhabi,The Kanoo Group,None,Reporting to: Sales Manager • Achieve budgeted income levels every month and thereby optimize profits. Provide techno-commercial support to co-team members and…,Senior,None,3/12/21
Subject Matter Expert,Abu Dhabi,Talent Arabia,None,"Maintain effective working relationships with a variety of stakeholders (end-users, project managers, developers and senior staff members).",None,None,3/12/21
Soft FM(Facilities Management) Unit Head (UAE National),Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,"The leading candidate has to understand all aspects of technical operations, solid experience in Soft FM and understand the technical side of it not only…",None,None,3/12/21
Data Analytics Intelligence Consultant,Abu Dhabi,Marc Ellis Consulting,None,§ Co-ordinate with relevant stakeholders to ensure smooth and proper delivery and provide periodic status update to the reporting manager.,None,None,3/12/21
Project Manager – Physical Oil Trading Software Implementati...,Abu Dhabi,Chronos Consulting,None,"Business Analyst, Project Manager, Commodities, Oil, Java, SQL, ETRM, CTRM, Technology. This will give the right candidate the opportunity to develop their…",None,None,3/12/21
"Systems Lead, (Resident Engineer), (Package 2D) Sharjah",Abu Dhabi,Jacobs,None,"As a Systems Lead (Resident Engineer), you will support the Systems Installation Manager and T&C Manager, in the delivery of the projects, leading and directing…",None,None,4/3/21
"Systems Lead, (Resident Engineer), (Package 2A) Ruwais",Abu Dhabi,Jacobs,None,"As a Systems Lead (Resident Engineer), you will support the Systems Installation Manager and T&C Manager, in the delivery of the projects, leading and directing…",None,None,4/3/21
"Systems Lead, (Resident Engineer), (Package 2C) Dubai",Abu Dhabi,Jacobs,None,"As a Systems Lead (Resident Engineer), you will support the Systems Installation Manager and T&C Manager, in the delivery of the projects, leading and directing…",None,None,4/3/21
"Systems Lead, (Resident Engineer), (Package 2B) Abu Dhabi",Abu Dhabi,Jacobs,None,"As a Systems Lead (Resident Engineer), you will support the Systems Installation Manager and T&C Manager, in the delivery of the projects, leading and directing…",None,None,4/3/21
Country Manager,Ajman,Al Muqarram Hygienic Products Industry LLC,"12,000",Coordinate with the logistics the day to day to ensures preparation of all relevant documentation required by the customs. Ensure Sales achievement of Target.,None,None,3/12/21
Sales Coordinator - Lubricants,Ajman,Regal Lubricants and Grease Mfg LLc,"3,000-4,000","Ø Coordination for loading plan (monthly, weekly, daily) with production team, logistic teams and sales managers; Ø Preparing Arab League Certificates;",None,1,4/7/21
Sales Assistant,Ajman,Neelkamal Plastic Factory LLC,"1,500-2,000",Production planning with plant manager. Coordinating with the logistics department. Maintaining and developing healthy relationships with the Customers between…,None,1,4/4/21
Purchase Officer,Ajman,Ear Jobs Point,"4,000-5,000","As the Purchasing Officer, you will carry out all tasks allocated by the Purchasing Manager, which may include conducting research on potential vendors and…",None,4,3/26/21
Administration and accountant assistant,Ajman,Company LLC Sharjah,"1,500-2,000","Monitor work of production manager and provide status on all business. Monitor all account payable checks, prepare invoices for all, and prepare updates on all…",None,None,3/15/21
Administration and accountant assistant,Fujairah,Company LLC Sharjah,"1,500-2,000","Monitor work of production manager and provide status on all business. Monitor all account payable checks, prepare invoices for all, and prepare updates on all…",None,None,3/15/21
Logistics Manager,Sharjah,Babygrow FZC,None,"Record of successful distribution and logistics management. Proficient in standard logistics software or PACT. Direct, optimize and coordinate full order cycle.",None,5,3/17/21
Operations & Customer Service Manager ( Freight Forwarding E...,Sharjah,MCL,"7,000-10,000","A Sharjah based Freight Forwarding company is looking to hire an experienced ""Operations and Customer Service Manager"". Job Types: Full-time, Permanent.",None,None,3/14/21
WAREHOUSE MANAGER,Sharjah,Time House Trading LLc,None,MBA/PG in Supply Chain & Logistic. Minimum 5-8 years of experience. Managing all Supply chain and regional warehouse operations.,None,None,3/25/21
Technical Superintendent MEIS,Sharjah,Smit Lamnalco,None,"As a Technical Superintendent you are responsible for the technical operational deployment, maintenance and docking of 4-6 ships, operating in different areas…",None,None,4/2/21
Project Coordinator,Sharjah,RTC-1 Employment Services,None,Job Role: • Work collaboratively with relevant project managers and project teams to maximize productivity • Organize and monitor schedules and meet deadlines…,None,None,3/26/21
PROJECT COORDINATOR,Sharjah,Agile Consultants,None,Project Coordinator must work collaboratively with relevant project managers and project teams to maximize productivity. Attend meetings and take minutes.,None,None,3/22/21
Specialist Transportation ( Oil & GAS ),Al Hamriyah,Exterran,None,"Responsible for supporting the logistics program development and implementation, with accountability for logistics operational execution.",None,None,3/12/21
Administration and accountant assistant,Sharjah,Company LLC Sharjah,"1,500-2,000","Monitor work of production manager and provide status on all business. Monitor all account payable checks, prepare invoices for all, and prepare updates on all…",None,None,3/12/21
Purchase Manager,Sharjah,Maico Gulf LLC,"7,000-10,000","V Bachelor’s degree in Mechanical Engineering/ BSc degree in supply chain management, logistics or business administration with 8 to 10 years of relevant…",None,None,4/8/21
Medical Receptionist,Sharjah,Al Burg Medical Lab,"3,500-4,000",Supervises courier staff and dispatches calls related to logistics of sample. Directing customers to the laboratory/operations manager or his/her.,None,None,4/3/21
Materials Manager,Sharjah,Aerotranscargo (ATC),None,"Management of stockroom functions including, but not limited to, shipping, receiving, binning, issuing, counting, tracking, logistics, housekeeping, and…",None,None,3/12/21
Sales Assistant,Sharjah,Marine Power International FZC,None,"To assist Sales Support Engineer and Sales Team. Make offers in Excel & ERP system. To follow up on order execution with Package Handlers, Stores, Logistics.",None,None,3/12/21
Sales Manager,Sharjah,WHR Solution,None,"(United Arab Emirates) Looking for a Sales Manager for a logistics & supply chain company. As Sales Manager, you will be responsible to manage deliverable of…",None,None,3/12/21
Team Assistant,Sharjah,Black Pearl Consult,None,"Administer invitations, and all required logistics for Board meetings. Coordinate hotel and travel bookings and other event-specific logistics.",None,None,3/12/21
WAREHOUSE MANAGER,Sharjah,Time House Trading LLc,None,"Reviewing the performance of 3 PL logistics operations: Quotation analysis/ operations comparisons, selecting best suited/economy Logistics solutions for…",None,None,3/25/21
Technical Superintendent MEIS,Sharjah,Smit Lamnalco,None,"Smit Lamnalco is active in more than 25 countries and specializes in delivering international standards in safety, logistics, mooring and towing to onshore and…",None,None,4/2/21
Sales Assistant,Sharjah,Marine Power International FZC,None,"We Marine Power International FZC, located in Sharjah SAIF Zone are looking for a competitive and trustworthy “Sales Assistant” to help us build up our business…",None,None,3/12/21
Sales Manager,Sharjah,WHR Solution,None,(United Arab Emirates) Looking for a Sales Manager for a logistics & supply chain company. WHR Solution (Executive Search) help employers to attract & connect…,None,None,3/12/21
Manager of the Center for Executive & Professional Education,Ras al-Khaimah,American University of Ras Al Khaimah,None,"Planning, prioritizing, organizing, scheduling, overseeing event logistics, time management, flexibility, multitasking, communication, advocacy, negotiation,…",None,None,3/12/21
Operations Manager,Ras al-Khaimah,MPB Packaging,None,"Develop & Execute short/long term logistics solutions in a 24/7 running activity, same & next day delivery, involving a wide range of products (.",None,None,3/19/21
Manager – Manufacturing IT,Ras al-Khaimah,Julphar,None,Job Title: Manager – Manufacturing IT Division: INFORMATION TECHNOLOGY Country: UNITED ARAB EMIRATES Work Location: UAE (RAK head office) Job Type: Information…,None,None,3/12/21
ASSISTANT PRODUCTION MANAGER (DUCTING),Ras al-Khaimah,Al Pheniq Electro Mechanical Co. L.L.C,None,"Ü Operate and coordinate with the different department - production, estimation, commercial, purchase, and logistic. Job Types: Full-time, Permanent.",None,3,3/12/21
Construction Manager (Earthworks),Ras al-Khaimah,Big Fish Recruitment,None,Responsibilities: • Manage and/or coordinate Company personnel and resources for the project(s); • Oversee performance of the earthworks scope on the project…,None,None,3/12/21
Sales Manager,Ras al-Khaimah,Leaap Gulf Logistics,None,"The ideal candidate is a motivated, well-organized individual who has a deep understanding of prospecting and developing strong relationships with customers.",None,None,3/12/21
Warehouse Executive,Ras al-Khaimah,JAMS HR Solutions,None,"As a warehouse manager you has to do 3PL logistics activities. Develop and maintain complete warehouse setup from freight forwarding, storing, inventory, health…",None,None,3/12/21
Business Development Manager - Printing & Packaging Experien...,Ras al-Khaimah,Majan Printing & Packaging,None,"Conducts one-on-one review with all QC/R&D, Production, accounts, sales, logistics and Warehouse personnel to build more effective communications, to understand…",None,10,3/22/21
Administration and accountant assistant,Ras al-Khaimah,Company LLC Sharjah,"1,500-2,000","Monitor work of production manager and provide status on all business. Monitor all account payable checks, prepare invoices for all, and prepare updates on all…",None,None,3/15/21
Export Sales Manager - Printing & Packaging Experienced Only,Ras al-Khaimah,Majan Printing & Packaging,None,"Conducts one-on-one review with all QC/R&D, Production, accounts, sales, logistics and Warehouse personnel to build more effective communications, to understand…",None,10,3/22/21
Vendor Management Manager,Ras al-Khaimah,Julphar,None,‎ • Assist in planning and developing assessment strategy and logistics. Job Title: Vendor Management Manager Division: Quality Directorate - QA Compliance…,None,None,3/12/21
Logistics Assistant,Umm al-Quwain,JAMS HR Solutions,None,"As a Logistics Assistant you will be responsible for. Handling Incoming and Outbound Shipments. Documentation, Inventory control, Preparing COO and other…",None,None,4/8/21
Purchasing Assistant,Umm al-Quwain City,Khaleej Pack Industry LLC,"2,750","We are searching for a well-organized Purchasing Assistant to join our growing team. As the Purchasing Assistant, you will carry out all tasks allocated by the…",None,2,3/24/21
Administration and accountant assistant,Umm al-Quwain City,Company LLC Sharjah,"1,500-2,000","Monitor work of production manager and provide status on all business. Monitor all account payable checks, prepare invoices for all, and prepare updates on all…",None,None,3/15/21
Purchasing Assistant,Umm al-Quwain City,Khaleej Pack Industry LLC,"2,750","As the Purchasing Assistant, you will carry out all tasks allocated by the Purchasing Manager, which may include conducting research on potential vendors and…",None,2,3/24/21
