Title,Location,Company,Salary,Synopsis,Level,Experience,Date Posted
"Manager, External Communication",Abu Dhabi,Taqa,None,"Collaborate with all business partners (Human Capital, Finance, Supply Chain, IT and Legal) to co-deliver defined key performance indicators (KPIs) in line with…",None,None,2021-04-01
System Installation Manager - Dubai and Fujairah,Abu Dhabi,Jacobs,None,"You MUST have experience in Signaling, telecommunications, asset protection systems, power supply systems, SCADA and operation control systems on working on…",None,None,2021-04-04
"Deputy Sales Manager | IKEA | YAS Island, Abu Dhabi",Abu Dhabi,IKEA,None,"Develop and implement commercial strategic plans based on business priorities and local market. 3 – 5 years in Home Furnishings business in a managerial role,…",None,None,2021-03-31
Office Administrator,Abu Dhabi,MYB Advanced Technology Systems,None,"Post and process journal entries to ensure all business transactions are recorded. Also, the candidate must have some understanding in accounting to provide…",None,,2021-03-12
Hospital Catering Food & Beverage Operations Manager,Abu Dhabi,AFOCH,None,"Enhance the operational procedure, systems and principles in the areas of information flow and management, business processes, enhanced management reporting and…",None,None,2021-03-23
Graphic Design Manager | IKEA | YAS Island - Abu Dhabi,Abu Dhabi,IKEA,None,"Plan, implement and follow up all projects in the store based on work briefs developed by Sales Managers and Com& In manager.",None,None,2021-04-07
Training Manager,Abu Dhabi,AAR Corp.,None,"Coordinate training as a part of the new hire/orientation process. Maintaining the processes for identify training needs for all technical personnel, both…",None,None,2021-03-12
Design Manager - Mid Level,Abu Dhabi,Gensler,None,Experience with the entire project lifecycle and design process through post-occupancy. Understanding of real-time rendering processes within the context of BIM…,None,None,2021-03-16
Accounting Intern,Abu Dhabi,Alpin Limited,None,Post and process journal entries to ensure all business transactions are recorded; Update accounts receivable and issue invoices; UAE driving license and car;,None,None,2021-03-12
Account Manager,Abu Dhabi,ABB,None,"Proven work experience as an account manager, key account manager, sales account manager, junior account manager or relevant role.",None,None,2021-04-07
Sales Associate - Tommy,Abu Dhabi,The Apparel Group,None,Perform various operational duties such as store maintenance and visual presentation standards as assigned by the store manager / assistant store manager.,None,None,2021-03-12
Business Analyst,Abu Dhabi,Al Masaood,None,"May act as a project manager in specific business initiatives, if required. Analyses primary and secondary market research studies, supporting the business…",None,None,2021-03-12
Restaurant Manager,Abu Dhabi,Excelsior Group,"10,000-15,000",Restaurant manager / assistant manager: 2 years (Required). Education: Preferred Bachelor in Hotel Management. O Retail Selling Experience preferred.,None,/2,2021-04-01
HR Consultant,Abu Dhabi,Int'l Human Resources Certification Programs. (Ihr...,"25,000","Proven record of successful business development. In addition, you will be contributing to business development: identifying opportunities for expansion and…",None,None,2021-03-21
Estimator and Proposal Pricing Manager,Abu Dhabi,Parsons International,None,To assist in developing and estimating business processes that will ensure applicability at the project level.,None,None,2021-04-07
Senior Manager Short Term Scheduling,Abu Dhabi,Etihad Airways,None,Full P&L responsibility for Etihad’s ad-hoc charter business with the objective to further increase the contribution coming from this business stream.,Senior,None,2021-04-07
Test and Commissioning Manager - Dubai and Fujairah,Abu Dhabi,Jacobs,None,"MUST have experience in Signaling, telecommunications, asset protection systems, power supply systems, SCADA and operation control systems on working on Brown…",None,None,2021-04-03
Information Technology Manager - UAE National,Abu Dhabi,ParkerConnect,None,"Ensures the establishment of adequate processes for evaluation of IT Hardware / Software vendors. To plan, manage and control all the activities of the IT…",None,None,2021-04-06
Assistant Supply Chain Manager (Medical Devices),Abu Dhabi,Middle East Executive,None,"It is the incumbent’s responsibility to ensure the absolute accuracy of work flow process, in an efficient and timely manner.",None,None,2021-03-12
Operations Manager,Abu Dhabi,Alpin Limited,None,"Monitor, control and manage business operations to meet client expectations and company goals; Identify problems in the operations process and resolve them in a…",None,None,2021-03-12
Help Desk Support for Facilities Management,Abu Dhabi,United Al Saqer Group,None,Work closely with Contract/Facilities Managers to develop and enhance the quality of service and reporting processes.,None,None,2021-03-12
Facility Manager,Abu Dhabi,Delma Medical Center,None,Ensures the operation of appropriate project and business development activities in accordance with the organizational policies.,None,None,2021-03-12
Operations Manager (Gas Turbine) - Abu Dhabi,Abu Dhabi,OnePoint,None,Responsible for setting (planning) priorities in collaboration with contract managers and other department managers and advices the executive management on…,None,None,2021-03-12
Strategic Business Consultant (Project Specific Consultant),Abu Dhabi,Alpin Limited,None,Define a streamlined process of business engagement with customers that can ensure efficiency in liaison with externals; Minimum 5 years local experience.,None,None,2021-03-12
Technical Business Analyst,Abu Dhabi,4th Wave,None,Re Analyzing business and technical process in the bank and recommending best practices. Implementation and support of Applications.,None,None,2021-03-12
Talent Supply Demand Associate Manager,Abu Dhabi,Accenture,None,Involved in new business/client leadership meetings. Responsible for effective service delivery of all client supply and demand related processes.,None,None,2021-03-25
Senior Design Manager,Abu Dhabi,GHD,None,"You will be part of a dynamic multi-skilled project delivery organization with project managers, design managers and construction managers operating as a…",Senior,None,2021-03-28
New Venture and Special Projects Senior Manager,Abu Dhabi,MPH Global Services,None,"Develop and maintain strong relationships with strategic partners and all relevant external/internal entities with highest standards of business ethics, in…",Senior,None,2021-03-31
Business Development Manager Freezone,Abu Dhabi,Mark Williams,None,"Recommend process improvements to enhance client experience, by simplifying and streamlining all internal end to end client management and operation processes,…",None,None,2021-03-23
Strategy& Middle East - Manager,Abu Dhabi,Strategy&,None,"Developing and identifying new business opportunities as they present themselves. Between 7 to 10 years of professional experience, gained in a top strategy…",None,None,2021-03-12
Marketing & Relationship Manager (PRE-OPENING),Abu Dhabi,Curio Collection by Hilton,None,"Drive the development of a sound B2B and B2C strategy by segment for the hotel, in line with the commercial focus process.",None,None,2021-03-25
Building Facilities Manager,Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,Building Facilities processes /forms Automation. Carry out fire drills as required by the business. Approve MOB repairs in accordance with prescribed process &…,None,None,2021-03-12
Security Specialist,Abu Dhabi,"Hill International, Inc",None,"Responsible for carrying out Strategic Security Planning aligned with organization’s priorities and strategic targets, develop security process and procedures…",None,None,2021-04-08
Specialist-Problem Management,Abu Dhabi,Digital14,None,Take ownership for major incident handling process to support 24/7 support. Directly or indirectly participate in the preparation and improvement of the Problem…,None,None,2021-04-11
Deputy Sales Manager,Abu Dhabi,Al-Futtaim,None,"Develop and implement commercial strategic plans based on business priorities and local market. Al-Futtaim IKEA holds the franchise rights for IKEA in Egypt,…",None,None,2021-03-31
Scrum Master,Abu Dhabi,IRISSTAR Technologies,None,Facilitate Retrospectives which generate new ideas for process improvement. Promote and support the Development Team’s automated processes.,None,4,2021-04-08
Territory Sales Manager,Mussafah,Schneider Electric,None,"Degree is essential, preferably in Engineering or a business discipline. A Sales manager is responsible for identifying, developing, and expanding relationships…",None,None,2021-03-28
Project Manager - Defense Project / Contractor,Abu Dhabi,eMagine Solutions,None,Our client with multiple service lines are looking for Project Manager within their Defense equipment business.,None,None,2021-03-17
"Sales Manager–Security, ICT & Audio Visual Systems",Abu Dhabi,NAFFCO,None,Maintain awareness of development in sales process and product development. Identify new potential customers within the allocated geographical area and…,None,None,2021-04-07
Claims Executive,Abu Dhabi,Willis Towers Watson,None,Communicate with various personnel regarding the ongoing claim process and assist field personnel with any follow-up issues.,None,None,2021-03-12
Tender Analyst,Abu Dhabi,AFOCH,None,"Establish processes to execute and deliver a completed qualifying technical submission. The bid manager should execute the role strategically, and yet be able…",None,None,2021-03-29
Service Delivery manager (IT Division),Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,"Understanding the customers business and their business requirements. Analysing security trends, business risks and areas of improvement or opportunities.",None,None,2021-03-12
Digital Project Manager - Siemens Advanta,Abu Dhabi,Siemens Industrial LLC,None,"Outstanding university degree or top business school MBA, ideally in business, engineering, natural science, or IT from a globally renowned university.",None,None,2021-03-22
Vice President – Business Planning and Investment Analysis,Abu Dhabi,Aldar,None,As a member of the Corporate Finance team you will play an integral role in providing financial analysis support that enables the leadership to make business…,None,None,2021-03-12
Senior BIM Manager,Abu Dhabi,iTech Management Consultancy and Training LLC,None,"Identify new business opportunities within existing clients (project extension, new requirements, consulting services, etc.).",Senior,None,2021-03-12
MR Modality Sales Manager,Abu Dhabi,GE Healthcare,None,"Strong analytical and process skills, strong project management skills. Provide input to and contribute to the formulation of the yearly business planning…",None,None,2021-04-01
Executive Assistant,Abu Dhabi,Group 42,None,"The primary purpose of the role is to provide administration, Analysis, reporting and coordination support, including inbox and diary management, meeting and…",None,None,2021-03-12
Contract Manager VESE - EGA,Abu Dhabi,Veolia,None,Ability to use logical and creative thought processes to develop solutions according to written specifications and/or oral instructions. Arabic would be a plus.,None,None,2021-03-12
Deputy Manager - Health & Benefits,Abu Dhabi,Willis Towers Watson,None,Minimum bachelor's degree in insurance/Marketing/business - it should be attested by the Ministry of Education/MOFA to be accepted by the Insurance Authority.,None,None,2021-03-12
Restaurant Manager,Abu Dhabi,Nolus Restaurant LLC Group,None,"Developing a business network of vendors. Restaurant manager responsibilities include maintaining the restaurant’s revenue, profitability and quality goals.",None,5,2021-03-22
Operations & Development Manager,Abu Dhabi,Yemnak,None,"To actively lead the research process, identify areas for change and manage such change together with the implementation of an on going monitoring process.",None,None,2021-03-12
Senior Automated QA,Abu Dhabi,Alef Education,None,Liaise with internal teams (e.g. developers and product managers) to identify system requirements. Develop and apply testing processes for new and existing…,Senior,None,2021-04-09
Cluster Social Media Manager,Abu Dhabi,Anantara,None,"Maintain accurate management status reporting on business results, and associated action planning. Ensure the website content is up to date for all hotels…",None,None,2021-03-31
Business Support Executive,Al-Ayn,The Rekruiters,"7,000",Thorough understanding of diverse business processes and strategy development. Proven experience as business executive or relevant role.,None,2,2021-03-12
Mechanical Maintenance Supervisor,Abu Dhabi,Nawah Energy Company,None,Execute technical review of maintenance process and procedure changes to ensure alignment to regulatory and industry best practices.,None,None,2021-03-31
Design Manager (6 Month Fixed Term Contract),Abu Dhabi,AECOM,None,+ Establish procedures and processes to assist in the briefing and information gathering process such as a Request for Information (RFI) system.,None,None,2021-03-23
Finance Manager,Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,"Graduate degree in economics, accounting, finance, business administration or equivalent. Contributing actively to the improvement of the processes and…",None,None,2021-03-12
Deputy Branch Manager,Abu Dhabi,Willis Towers Watson,None,Adherence of self and team to all compliance and business processes including WEM. Review of renewal business for adequacy of coverage and competitive rates.,None,None,2021-03-12
Engineering Manager ﻿,Abu Dhabi,Saab Inc.,None,Good knowledge in engineering and line management processes and standards. Another strong merit is knowledge about Saab existing processes and methodology in…,None,None,2021-03-12
Residential College Operations Manager - Campus Life (Fixed...,Abu Dhabi,NYU Abu Dhabi,None,"Manage the room assignment and selection processes including marketing campaigns, facilitating informational sessions, tabling, and accessibility for Google…",None,None,2021-03-12
Electrical Maintenance Supervisor,Abu Dhabi,Nawah Energy Company,None,Execute technical review of maintenance process and procedure changes to ensure alignment to regulatory and industry best practices.,None,None,2021-03-31
Graphic Design Manager,Abu Dhabi,Al-Futtaim,None,"Plan, implement and follow up all projects in the store based on work briefs developed by Sales Managers and Com& In manager.",None,None,2021-04-07
Project Engineer,Abu Dhabi,Brunel,None,Manages the interface and communication processes between parties on all project activities; Ensures team members have a clear understanding of the overall…,None,None,2021-04-02
Accountant cum Admin Assistant (Female),Abu Dhabi,MultiFix General Maintenance and Building Cleaning,"2,500-3,000","Monitor work of production manager and provide status on all business. Perform research, reconcile all bank accounts and resolves all issues in processes.",None,None,2021-04-07
Business Support Executive,Al-Ayn,RTC-1 Employment Services,None,Requirements: • Open to Arabic nationals • 40 years old and below • Bachelor's degree in Business Administration or any relevant certificate • Minimum 2 years…,None,None,2021-03-12
Senior Design Manager,Abu Dhabi,AECOM,None,+ Establish procedures and processes to assist in the briefing and information gathering process such as a Request for Information (RFI) system.,Senior,None,2021-03-12
Account Manager,Abu Dhabi,Varonis,None,Support the reseller communication channel throughout the sales process. Bachelor’s Degree from a four-year College/University OR 5+ years of business-to…,None,None,2021-03-12
Manager / Sr. Manager - TRS,Abu Dhabi,NSI & Bluefin Talent,None,"Essential Job Role: • Analyze cash flows • Construct a Business Plan • Financial modeling, including analysis of financial statements • Understanding of the…",Senior,None,2021-03-24
Marketing Executive/ Tele sales- Female,Abu Dhabi,Montt Walex Management Consulting,"2,500-5,000",Candidate must have minimum 2 to 3 years OUTBOUND Telemarketing/ Tele sales experience Preferably in ISO Certifications/ Trainings/ HSE/ Environment Services…,None,None,2021-03-17
Global Account Manager - Manager/Senior Manager,Abu Dhabi,Deloitte,None,"Understands how their daily work contributes to the priorities of the team and the business. Bachelor/Master’s degree, preferably in Business Administration,…",Senior,None,2021-03-12
Shopkeeper - Markethall,Abu Dhabi,Al-Futtaim,None,Support the team to achieve their objectives by ensuring they understand the company business plan and objectives. Good Understanding of Business & Finance.,None,None,2021-03-29
Director,Abu Dhabi,Zayed University,None,"Represents Department in University’s management structure and processes, including the strategic planning process. Knowledge of Health and safety is required.",None,None,2021-03-12
Key Account Manager HCP,Abu Dhabi,Technogym,None,"High credibility at a senior level across C-suite executives, and also with on-site general managers. Define the local segment market strategy, attending…",None,None,2021-03-12
Senior Accountant (Construction & Fit- out),Abu Dhabi,Al Marash Contracting & General Maintenance,"5,000-6,000","Coordinate with other departments to provide operational data , financials analysis’s to execute the business plans of the other departments.",Senior,4,2021-03-15
Manager - Procurement,Abu Dhabi,Digital14,None,Learning and Development : Providing coaching / consulting to line management on procurement operations process as required; Coach specialists to take ownership…,None,None,2021-03-12
Service Sales Engineer,Abu Dhabi,ABB,None,Developing innovative business model with authorized workshop partner to support long term service agreements. Ensuring a positive customer experience.,None,None,2021-03-30
Afghan Air Force (AAF) Rotary Wing Student Pilot Mentor,Abu Dhabi,Raytheon Intelligence & Space,None,Must be able to obtain and maintain a Common Access Card via the National Agency Check with Inquiries (NACI) process. Clearance type None / Not Required.,None,None,2021-04-08
A/V Support Specialist,Al-Ayn,United Arab Emirates University,None,"Follow established procedures and processes to address room and equipment issues. Actively generates process improvements, supports and drives change and…",None,None,2021-03-12
DevOps - OpenShift Support Engineer,Abu Dhabi,IRISSTAR Technologies,"10,000",Support business Users to translate ADIB business requirements to Vendors (in technical steps) and vice-versa. O Troubleshooting OpenShift Platform components.,None,4,2021-04-06
"Senior Producer, CNN Features",Abu Dhabi,WarnerMedia,None,They will champion CNN’s editorial standards by following Ofcom guidelines and CNN’s defined editorial processes and procedures.,Senior,None,2021-04-02
Warehouse Executive,Abu Dhabi,JAMS HR Solutions,None,"As a warehouse manager you has to do 3PL logistics activities. Develop and maintain complete warehouse setup from freight forwarding, storing, inventory, health…",None,None,2021-03-12
Sales Manager - Payments Industry,Abu Dhabi,Mayfair Partners,None,To headhunt suitable candidates and be involved in the recruitment process with HR Department. They require a professional an highly experienced sales manager…,None,None,2021-03-12
Credit & Collections Manager,Abu Dhabi,BD Select,None,Ensures application of accounting policies and procedures; maintains appropriate internal control standards in accordance with IFRS and company process.,None,None,2021-03-12
Housekeeping Manager,Abu Dhabi,Black Pearl Consult,None,"Prepare and arrange decorations, media equipment and furniture for social events and business meetings. Our client, a well-known public figure personality, is…",None,None,2021-03-12
Senior Performance Manager - HR - UAE,Abu Dhabi,Antal International,None,Ensure targeted communication and capacity building programs in the performance management process to enable managers to effectively evaluate and measure…,Senior,None,2021-04-01
Chinese Retail Sales Representative - Watches,Abu Dhabi,Al-Futtaim,None,"Greets customers immediately upon entering the store with a smile and sincere non business like greeting, To be able to train new staff on the Point of Sale …",None,None,2021-03-18
Learning and Development Coordinator/Officer,Abu Dhabi,Property Shop Investment,None,Formulate policies and SOPs to streamline L&D systems and processes at PSI; Creative & analytical thinker: ability to develop visually appealing training…,None,None,2021-03-29
Assistant Marketing Manager - Automotive,Abu Dhabi,TGC Consulting Middle East,None,"You will be responsible to develop annual and quarterly comprehensive business plans that covers marketing strategy, forecasted through puts and inventory…",None,None,2021-03-12
Residential College Director - Residential Education (Fixed...,Abu Dhabi,NYU Abu Dhabi,None,Utilize and possess an understanding of StarRez and other IT processes. Facilitate and communicate disciplinary action processes for Resident Assistants who…,None,None,2021-04-07
Sustainability Consultant,Abu Dhabi,Alpin Limited,None,"Manage the green building design and LEED/Estidama/QSAS documentation process as well as project specifications, calculations, plans and submittals for LEED…",None,None,2021-03-12
Human Resources & Admin Manager - Facilities Management,Abu Dhabi,Lobo Management,None,Experience in developing and implementing various HR processes & initiatives. Should be able to systemize all paper work and minimize lead time for the HR…,None,None,2021-03-12
QHSE and Compliance Manager,Abu Dhabi,Black Pearl Consult,None,"Assume responsibility for implementing and supervising the company Occupational Health, Safety and Environmental processes, ensuring that safe working practises…",None,None,2021-03-12
Head of Maintenance Planning,Abu Dhabi,Nawah Energy Company,None,"Understands nuclear plant maintenance, design, modification and supporting processes. Plan clearance, tagging, and permit requirements for work orders to…",None,None,2021-03-31
General Manager,Al-Ayn,Royal Sky,None,Evaluate current sales processes and recommend improvements. Develop new sales techniques for business growth and profitability.,None,None,2021-03-12
Marketing & Communications Coordinator Internship (Minimum S...,Abu Dhabi,Alpin Limited,None,Solid design skills (will be tested during the application process); Support the Business Development team in preparing proposals for clients;,None,None,2021-03-12
Senior Sales Executive,Abu Dhabi,Metropolitan Medical Marketing,None,Ensures knowledge and compliance with Company policies and quality processes. Responsible for managing the business of an assigned product/s and meeting or…,Senior,None,2021-03-12
Finance Manager - Engineering Consultancy,Abu Dhabi,CG Resourcing,None,Strong financial system and business administration understanding. Applicants should meet the following criteria - A degree in finance or accounting - Minimum…,None,None,2021-03-12
Project Lead Engineer,Abu Dhabi,ABB,None,"Should have knowledge of overall automation systems understanding, combined with process knowledge in Oil, Gas & Chemical. Bachelor’s degree in Engineering.",None,None,2021-04-06
Country Manager,Ajman,Al Muqarram Hygienic Products Industry LLC,"12,000","Manage the export process and follows up starting from receiving the customer’s orders, prepare and sending production order to the production dept., keep up to…",None,None,2021-03-12
Sales Manager,Ajman,VULCAN INDUSTRIES LLC,None,Assist in developing the Company's strategic business plans and department budget preparation. Overall responsibility in the process of collecting and analyzing…,None,None,2021-03-14
IT Manager (Information System/Application Software Team lea...,Ajman,Veo,None,"Contribute in business process design and Technology implementation projects as project manager and by defining business requirements, testing, training and…",None,10,2021-03-12
Accountant,Ajman,Emirates Refinery,None,Develop and document business processes and accounting policies to maintain and strengthen internal controls. Support month-end and year-end close process.,None,None,2021-03-12
Sales Leasing Manager,Ajman,JAMS HR Solutions,None,"Responsibilities : Sales Leasing, Generating new business, Initiate new and maintain existing relationships, Transaction process.",None,None,2021-04-03
Sales and Marketing Specialist -Female,Ajman,WSHAQ PERFUMES L.L.C,None,· Plan monthly promotional calendar with managers generating ideas for new offerings. · Ensure that marketing manuals are maintained with all current SOPs and…,None,None,2021-04-06
Administration and accountant assistant,Ajman,Company LLC Sharjah,"1,500-2,000","Monitor work of production manager and provide status on all business. Perform research, reconcile all bank accounts, and resolves all issues in processes.",None,None,2021-03-15
Manager /Billing Operations- Telecom- Arabic Speaker,Ajman,ultimate HR,None,Coordinates with Information Technology staff on changes in business processes to utilize new technology and ensure efficiency.,None,5,2021-03-16
MS Dynamics 365 Finance and Operation Technical Consultant,Ajman,ECS ME LLC,None,Act as liaison between end users and ERP team members to design and configure business solutions to ensure business requirements have been met.,None,None,2021-03-12
"Vice President, Taxation – Mubadala Capital (Abu Dhabi based...",None,Mubadala,None,"Minimum of six to eight years international corporate tax experience in a Big 4 accounting firm or law firm, currently at manager or senior manager level or the…",None,None,2021-03-24
Clinical Midwife - Relocate to Australia,None,Government of Western Australia,None,WA Health policies require applicants to undertake criminal records screening and integrity checking as part of the appointment process.,None,None,2021-03-12
Senior Assistant Manager/ VP - Rewards,None,Mubadala,None,"Ensure the appropriate approval process is followed for each of the processes applicable to the operation of the Carry Plan, including initial drafting of any…",Senior,None,2021-03-12
Country Manager,Ajman,Al Muqarram Hygienic Products Industry LLC,"12,000","A well reputed Converting industry based in UAE is looking for Country Manager for Saudi Arabia, you will be deployed in KSA market for business development. *.",None,None,2021-03-12
Procurement Manager - TV & Film Production (Dubai based),None,The Portfolio Group,None,Implement some procurement policies for the business to follow. Please note: ***THIS ROLE IS TO BE BASED IN DUBAI** There will be some initial accommodation…,None,None,2021-04-07
Regional Operations Centre Manager,Fujairah,Inchcape Shipping Services (ISS),None,"Develop & document work processes that enable financial discipline around all aspects of relevant operations including controls on prefunding, OK To Sail…",None,None,2021-03-22
Secondary Science Teacher - September 2021,Fujairah,GEMS Education,None,"Play an active role in the teaching, learning and assessment quality assurance process as appropriate and when required. Meet deadlines as requested by LM.",None,None,2021-03-12
Administration and accountant assistant,Fujairah,Company LLC Sharjah,"1,500-2,000","Monitor work of production manager and provide status on all business. Perform research, reconcile all bank accounts, and resolves all issues in processes.",None,None,2021-03-15
Business Studies/IT Teacher - September 2021,Fujairah,GEMS Education,None,"Play an active role in the teaching, learning and assessment quality assurance process as appropriate and when required. Meet deadlines as requested by LM.",None,None,2021-03-12
Chef de Partie (Seafood Restaurant),Fujairah,ACCOR,None,Act as an extension of kitchen managers to communicate food consistency & quality. Should be well versed with Seafood dishes. P results for Food Quality.,None,None,2021-04-09
Physical Education Teacher - September 2021,Fujairah,GEMS Education,None,"Play an active role in the teaching, learning and assessment quality assurance process as appropriate and when required. Meet deadlines as requested by LM.",None,None,2021-03-12
Humanities Teacher - September 2021,Fujairah,GEMS Education,None,"Play an active role in the teaching, learning and assessment quality assurance process as appropriate and when required. Meet deadlines as requested by LM.",None,None,2021-03-12
Secondary Mathematics Teachers - September 2021,Fujairah,GEMS Education,None,"Play an active role in the teaching, learning and assessment quality assurance process as appropriate and when required. Meet deadlines as requested by LM.",None,None,2021-03-12
Secondary Music Teacher - September 2021,Fujairah,GEMS Education,None,"Play an active role in the teaching, learning and assessment quality assurance process as appropriate and when required. Meet deadlines as requested by LM.",None,None,2021-03-12
Asst. Operations Manager (Environmental Engineer),Sharjah,Group Management Co.,"5,000-20,000","Ø Evaluate operational procedures according to specific operational circumstances, troubleshoots on problems and incidents associated with the operation of…",None,5,2021-04-05
Operations & Customer Service Manager ( Freight Forwarding E...,Sharjah,MCL,"7,000-10,000",You continuously work on initiatives to improve our internal processes. You make sure instructions are in place for all processes your team is executing.,None,None,2021-03-14
Logistics Manager,Sharjah,Babygrow FZC,None,"Arrange warehouse, catalog goods, plan routes and process shipments. The goal is to manage the entire order cycle so as to enhance business development and…",None,5,2021-03-17
Inventory Manager and Online Sales Manager,Sharjah,CarryOn Auto Spare Parts LLC,"4,000",Managing warehouse including the automation of parts of the warehouse. Performing ordering for auto body parts and managing inventory demand.,None,3,2021-03-29
Communication Manager,Sharjah,Veolia,None,"Initiate and qualify the lead creation process till the sales ready stage. In relation with the Regional HR managers, create internal communications protocols…",None,None,2021-03-17
Safety Management System Coordinator,Sharjah,Air Arabia PJSC (G9),None,Ability to design business processes in line with business requirements. Participates in the Flight Data Monitoring (FDM) process as well investigations as and…,None,None,2021-04-09
Dispatch Manager,Sharjah,Air Arabia PJSC (G9),None,Ensures proper implementation of all relevant EFB related processes is timely and accurately achieved. Supports the Safety and Security Managers with valid…,None,None,2021-03-12
General Accountant,Sharjah,smart selection network system,"3,000-5,000",Develop and document business processes and accounting policies to maintain and strengthen internal controls. Typically reports to a supervisor or manager.,None,None,2021-03-30
Business Development Manager,Sharjah,RTC-1 Employment Services,None,"Job Role: • Prospect, develop, follow up and visit new and existing customers • Review and approve quotes before sending to customer • Follow up with potential…",None,None,2021-03-12
Manager - Ancillary Revenue & Loyalty,Sharjah,Air Arabia PJSC (G9),None,Streamlines and manages all fulfilment processes for the loyalty program and operational delivery of ancillary services with internal & external stakeholders…,None,None,2021-03-17
IT business solutions manager- Flights Ops and Engineering,Sharjah,Mbr Headhunters,None,"Shares responsibility; develops and maintains effective working relationships with business heads, line managers, and ISA teams in the assigned business units…",None,None,2021-03-12
Sales Manager - Electrical & Sanitary Products,Sharjah,Buraq Star Trading Co LLC,"7,000-7,500","BS/MS degree in business administration or a related field. Proven ability to drive the sales process from plan to close. Job Types: Full-time, Permanent.",None,5,2021-03-20
Project Coordinator,Sharjah,RTC-1 Employment Services,None,"About the Client: • The hiring company is a Sharjah based business formation company, that is high recognized in their dedication to create a streamline for the…",None,None,2021-03-26
Senior Financial Analyst,Sharjah,Petrofac,None,Experience of EPC oil and gas business is preferred. Managing the annual external audit and interim review processes for the assigned areas of responsibility.,Senior,None,2021-04-05
Senior Internal Auditor,Sharjah,Petrofac,None,Managing diverse relationships – across different parts of the business in support of audit delivery. Business relationships – hold relationships with relevant…,Senior,None,2021-04-05
Relationship Manager,Sharjah,JAMS HR Solutions,None,"Develop credibility and demonstrate the ability to dialogue with a variety of client contacts including business owners, Treasurers, CFOs and CEOs regarding…",None,None,2021-04-01
Procurement Supervisor (Action Hospitality),Sharjah,Action Hospitality (ACH),None,Capable of driving process improvement and internal control in line with adopted standards. Develop and implement new Operational purchasing strategies to…,None,None,2021-03-12
Typist,Sharjah,RTC-1 Employment Services,None,"Position Title: Typist Employment Type: Full Time Salary: up to 4,500 AED all-inclusive depending on experience and qualifications Job location: Sharjah, UAE…",None,None,2021-03-12
Duty Manager,Sharjah,WHR Solution,None,Position directs and works with managers and employees to carry out procedures ensuring an efficient check in and check out process.,None,None,2021-03-12
Real Estate Manager,Sharjah,JAMS HR Solutions,None,"Initiate work processes to enhance business growth. Prepare financial budgets, reports & statements relating to real estate business.",None,None,2021-03-25
IT Administrator,Sharjah,Ridge Household Tr. LLC,"4,000",Creating a new procedure based on the business needs and process the existing workflow. Archiving a yearly backup email’s and modify it based on the business…,None,2,2021-04-05
Events Manager,Sharjah,Black Pearl Consult,None,"Implement ideas to improve the event planning and execution process. At least 3 years work experience in business conference and event planning, management and…",None,None,2021-03-12
Lead Project Manager / Project Manager IV (Oil&Gas Water Sys...,Al Hamriyah,Exterran,None,Leads production and revision of process documents. Ability to write concise reports and business correspondence. Excellent verbal and written communication.,None,None,2021-03-12
Modernization Sales Engineer,Sharjah,Kone,None,You will proactively identify solutions and develop processes that add value to our customers. A service mindset is an outlook that focuses on creating customer…,None,None,2021-03-21
IT Project Manager,Sharjah,Precycle Group,None,"E) End to end responsibility for planning, processes and delivery. A) You have worked in Microsoft Technologies such as ASP .",None,None,2021-03-12
Sales Engineer,Sharjah,ATAB GAS & FIRE,"4,000","Coordinate and manage the sales ( Project & maintenance ) /proposal process with project manager. Measures of success include new customer acquisition rates,…",None,None,2021-03-22
Front Desk Agent - Arabic Speaking,Sharjah,"Marriott International, Inc",None,"Cash-guests' checks, process all payment types, vouchers, paid-outs, charges, and provide change. Answer, record, and process all guest calls, requests,…",None,None,2021-04-08
LEGAL ADVISOR (30282),Sharjah,Nadia,None,Promoting awareness of legal risks within the business territory through internal training and counselling. Supporting Finance Manager in legal matters.,None,None,2021-03-18
Product Manager,Sharjah,Mbr Headhunters,None,Discovery process end-to-end and works closely with line managers to create a direction for the product. Hands-on preparing and analyzing business performance…,None,None,2021-03-12
Specialist Transportation ( Oil & GAS ),Al Hamriyah,Exterran,None,Strong system skills and experience improving business processes. Strong system skills and experience improving business processes. 15+ yrs of total experience.,None,None,2021-03-12
Sales Engineer,Sharjah,Magnum Resources,None,"Primary duties include identifying business opportunities, building and maintaining successful relationships with prospects and existing clients, collaborating…",None,None,2021-03-17
Executive Chef,Sharjah,"Marriott International, Inc",None,Administers the performance appraisal process for direct report managers. Participates in the budgeting process for areas of responsibility.,None,None,2021-04-02
Administration and accountant assistant,Sharjah,Company LLC Sharjah,"1,500-2,000","Monitor work of production manager and provide status on all business. Perform research, reconcile all bank accounts, and resolves all issues in processes.",None,None,2021-03-12
Modernization Sales Engineer,Sharjah,Kone AB,None,You will proactively identify solutions and develop processes that add value to our customers. A service mindset is an outlook that focuses on creating customer…,None,None,2021-03-21
