Title,Location,Company,Salary,Synopsis,Level,Experience,Date Posted
Quantity Surveyor (Buildings),Abu Dhabi,Stantec,None,"Our work as architects, engineers and consultants from initial project concept and planning through design, construction, and commissioning begins at the…",None,None,2/23/21
"Deals - Strategy & Operations – Senior Manager (Technology,...",Abu Dhabi,PwC,None,"Overseeing the successful delivery of projects, which may include multiple projects at a time, while leading a team of 3-4 consultants.",Senior,None,2/23/21
Strategy& Middle East - Manager,Abu Dhabi,Strategy&,None,"Telecom Technology & Digital, Media, Energy Utilities & Resources, Financial Services, Private Equity, Public Sector, Transportation, Healthcare and Consumer…",None,None,2/23/21
ObGyn Consultant - Head of Department,Al-Ayn,Kanad Hospital,None,"Must be licensed as Consultant. Assess individual yearly performance, for the GP’s, specialists and consultants. We have more than 300 delivers a month.",None,None,2/23/21
Chemicals & Petroleum Go To Market Manager,Abu Dhabi,IBM,None,"About Business UnitIBM Services is a team of business, strategy and technology consultants that design, build, and run foundational systems and services that is…",None,None,3/23/21
Dermatologist,Abu Dhabi,Delma Medical Center,None,"Equipped with the highest standards of medical technology, our exceptional team of consultants, specialists and staff are committed to providing personalized…",None,None,2/23/21
Business Development Executive,Abu Dhabi,Delma Medical Center,None,"Equipped with the highest standards of medical technology, our exceptional team of consultants, specialists and staff are committed to providing personalized…",None,None,2/23/21
SAP FICO Consultant (6 months remote),Abu Dhabi,HAYS,None,SAP FICO Consultant to join a multinational technology and consulting company 6 months renewable Fully remote. What you'll need to succeed.,None,None,2/26/21
Pre-Sales Engineer,Abu Dhabi,Styro Insulations Materials Ind. LLC,None,"Bachelor's Degree in Civil Engineering • Excellent Communication and Business Skills • Proven technology skills, outstanding interpersonal abilities, and strong…",None,None,3/10/21
Consultant Emergency Medicine,Abu Dhabi,Roljobs Technology Services Private Limited,None,One of the leading International Hospital Group is looking to appoint a Consultant Emergency Medicine in Abu Dhabi.,None,None,3/21/21
Market Research Analyst,Abu Dhabi,Marc Ellis Consulting,None,Research on existing technologies across global healthcare companies • Liaise with IT team to gather requirements so as to align with overall IT strategy •…,None,None,2/26/21
Consultant - Cloud Consultant,Abu Dhabi,Marc Ellis Consulting,None,"2 Preferred candidates a) Familiar with IT in general and Cloud technologies specifically (SaaS, PaaS, IaaS, Public Cloud).",None,None,2/23/21
Specialist / Consultant Geriatric Medicine,Abu Dhabi,Search Plus HR,None,"Fitting or instructing on the positioning of assistive technologies. We are looking for an experienced Specialist Geriatric Medicine, to join the growing…",None,None,3/24/21
Business Development Executive - Healthcare,Abu Dhabi,IBM,None,"IBM Services is a team of business, strategy and technology consultants that design, build, and run foundational systems and services that is the backbone of…",None,None,2/27/21
Senior Vice President - Digital Design,Abu Dhabi,Aldar,None,Demonstrate thought leadership on new technology and innovation on digital design and promote externally Aldar’s leadership in this area.,Senior,None,2/23/21
Business Development Executive/ Manager - Japanese Speaker -...,Abu Dhabi,Brainstorm Human Resources Consultants,"12,000-20,000","We are working very closely with the top management of a leading International Group(Headquartered in Singapore) supporting clients across Asia, Europe and the…",None,1,3/24/21
C&P Go To Market Manager,Abu Dhabi,IBM,None,"IBM Services is a team of business, strategy and technology consultants that design, build, and run foundational systems and services that is the backbone of…",None,None,3/12/21
SAP Technical Architect,Abu Dhabi,IBM,None,"Ability to quickly comprehend the functions and capabilities of new technologies. Any experience in developing integrated solutions involving process, data, and…",Architect,None,3/25/21
SAP IBP Team Leader (Sales & Delivery),Abu Dhabi,IBM,None,"About Business UnitIBM Services is a team of business, strategy and technology consultants that design, build, and run foundational systems and services that is…",None,None,3/23/21
Contract Management Specialist (ENEC),Abu Dhabi,Nawah Energy Company,None,"Strong technical understanding of operating nuclear technologies and newly developed light water nuclear technologies. HSE, Security & Continuity of Operation.",None,None,3/11/21
Family Medicine Physician,None,Housecall,None,Family Medicine Physician Specialist or Consultant. DOH/HAAD Family Medicine Specialist or Consultant license (Required). This excludes the GP-tier license._.,None,None,2/23/21
Sr Account Manager - HBT / SLS - Abu Dhabi,Abu Dhabi,Honeywell,None,"Support development of technology roadmap, working in conjunction with Honeywell product marketing and technology development resources. Where Do You Fit In?",None,None,2/23/21
SAP Analytics (Pre-sales and Delivery),Abu Dhabi,IBM,None,"About Business UnitIBM Services is a team of business, strategy and technology consultants that design, build, and run foundational systems and services that is…",None,None,3/25/21
Specialist Orthopedic Surgeon (HAAD),Abu Dhabi,Davidson Management Consultants,None,"This JCIA private healthcare group is one of the largest in UAE and employs over 5,000 personnel.With hospitals and medical centers across UAE, it is a name…",None,None,2/23/21
Registered Nurse,Abu Dhabi,Delma Medical Center,None,"Equipped with the highest standards of medical technology, our exceptional team of consultants, specialists and staff are committed to providing personalized…",None,None,2/23/21
Consultant – Risk Data Engineer,Abu Dhabi,Marc Ellis Consulting,None,"§ Minimum of 3 years of experience in Python, R or SAS, Java, big data technologies relevant for job function. § Should be a team player.",None,None,2/23/21
Oracle Sales and Project Manager,Abu Dhabi,IBM,None,"About Business UnitIBM Services is a team of business, strategy and technology consultants that design, build, and run foundational systems and services that is…",None,None,3/25/21
FPGA Digital Design Engineer,Abu Dhabi,IC Resources,None,This is a superb opportunity for a Design Engineer to join an exciting semiconductor company in UAE working on the latest cutting-edge Cyber Security technology…,None,None,3/24/21
Enterprise Architect,Abu Dhabi,Talent Arabia,None,O Guide & mentor a team of analysts & consultants. Innovation team) and senior management to identify disruptive opportunities in the areas of information…,Architect,None,2/23/21
Full stack developer,Abu Dhabi,Talent Zone Consultants,None,"About Company Talent Zone Consultant. §Conceptualizing the framework to be manufactured, making succinct prerequisites from customer meeting or market…",None,None,2/23/21
Product Manager,Abu Dhabi,Talent Zone Consultants,None,About Company Talent Zone Consultant. A UAE based global organization striving to change the paradigm in education through innovative learning science framework…,None,None,2/23/21
SENIOR MANAGER – VAT,Abu Dhabi,Agile Consultants,None,Should have leveraged technology to bring about associated benefits. Reports to Associate Director – Tax. Technical delivery of VAT compliance and consulting…,Senior,None,2/23/21
Senior Site Engineer (Landscape),Abu Dhabi,Jacobs,None,From facilities delivering life-saving therapies and ensuring clean water to enabling the connection of people through all modes of transportation and providing…,Senior,None,2/27/21
SAP Project Manager,Al-Ayn,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,".net technologies background (Portals & Sharepoint, Biztalk knowledge is bonus). Should worked in the capacity of a functional consultant to complete end to end…",None,None,2/23/21
Network & Security Architect,Abu Dhabi,Marc Ellis Consulting,None,Senior Level consultant with demonstrable experience of Network Access Solutions. Hands on Experience on Multi-vendor firewalls and other security technologies …,Architect,None,2/23/21
Neurologist for an International Hospital,Al-Ayn,Roljobs Technology Services Pvt Ltd,None,"The successful applicant will work with One Consultant Neurologist, two nurse practitioners, a physician assistant, three physical therapists, and a physical…",None,None,2/23/21
HR Consultant,Abu Dhabi,Int'l Human Resources Certification Programs. (Ihr...,"25,000","Previous relevant work experience as a Consultant /Project Manager. We have a great opportunity for a Consultant to join our team to lead employee experience,…",None,None,3/22/21
Oracle Apps Consultant,Ajman,Tafaseel Business services,"7,000-10,000",Responsible for implementing new technologies and systems. Work with Finance business process owners and relevant Finance stakeholders to translate business…,None,5,3/25/21
MS Dynamics 365 Finance and Operation Technical Consultant,Ajman,ECS ME LLC,None,Provides technical consulting and leadership in identifying and implementing new technologies to assist business users. Manage report server security —,None,None,3/12/21
Android Developer,Sharjah,OMA Emirates Group,None,"Continuously discover, evaluate, and implement new technologies to maximize development efficiency. Design and review code, troubleshoot and act as a consultant…",None,1,3/7/21
BU Head Additives,Sharjah,Cerentral Consultants,None,"To maximize the conditions for development of sustainable technologies. Identifies and assesses product, technology, and business acquisition opportunities.",None,None,3/2/21
IT Engineer - Male,Sharjah,M.Gheewala Global HR Consultants,None,"M.Gheewala Global HR Consultants, an ISO Certified 9001: At M.Gheewala Global HR Consultants, we transform this into an art worth emulating.",None,None,2/23/21
SharePoint Consultant (Arabic Speaking),Ras al-Khaimah,MicroVision,None,"Join a leading technology organization in UAE. We enjoy working with cutting edge technology to create exciting web applications, and we bring together design,…",None,None,3/2/21
Territory Managers Engineer,Ras al-Khaimah,Process Automation Consultants & Systems Integrato...,None,"The candidates will be presentable, articulate in managing meetings and sales processes and competent with technology and the industry standards.",None,None,2/23/21
Sales Engineers,Ras al-Khaimah,Process Automation Consultants & Systems Integrato...,None,"The candidates will be presentable, articulate in managing meetings and sales processes and competent with technology and the industry standards.",None,None,2/23/21
