Title,Location,Company,Salary,Synopsis,Level,Experience,Date Posted
Catering Sales Coordinator,Abu Dhabi,"Marriott International, Inc",None,"Maintain confidentiality of proprietary information; Maintain confidentiality of proprietary materials and information. Posting Date Mar 11, 2021.",None,None,3/12/21
Sr. Key Account Manager - PPE - AUH,Abu Dhabi,Honeywell,None,Take responsibility for the data integrity in the system. We are currently seeking a motivated and hardworking individual to join our team as a Snr Key Account…,Senior,None,2/21/21
Executive Assistant,Abu Dhabi,Group 42,None,Must handle confidential information in a professional manner • Collaborate in preparing / modifying client-specific marketing material suitable for the target…,None,None,2/21/21
Account Manager,Abu Dhabi,Varonis,None,Maintain accurate account information and activity detail in Customer Relationship Management system (CRM). Partner with Sales Managers and Channel Managers to…,None,None,2/24/21
Environmental Health and Safety Executive,Abu Dhabi,"Marriott International, Inc",None,"Maintain the confidentiality of proprietary information; Report accidents, injuries, and unsafe work conditions to manager; Posting Date Feb 02, 2021.",None,None,2/21/21
Design Manager,Abu Dhabi,AECOM,None,#NAME?,None,None,2/21/21
Purchasing Agent,Abu Dhabi,"Marriott International, Inc",None,Enter and locate work-related information using computers and/or point of sale systems. Maintain confidentiality of proprietary information;,None,None,2/21/21
Clinical Midwife Specialist - Relocate to Australia,None,Government of Western Australia,None,For further information click here. For Further Job Related Information: For further information please refer to the WWC website at: What We Can Offer You:,None,None,3/13/21
Senior Business Development Manager (GCC Operations),Abu Dhabi,Wood Plc,None,"Proficient in use of relevant company Strategy and Development tools and systems. Create, review, manage and maintain integrity of all opportunity records in…",Senior,None,3/14/21
Speech And Language Therapist,Abu Dhabi,NMC Royal Hospital KLF,None,3.24 Use of appropriate personal protective equipment and safety systems. 3.17.1 Adheres to the requirements of the Environment Health and Safety Management…,None,None,3/22/21
Kitchen Equipment Maintenance Technician,Abu Dhabi,Kcal,None,Maintain corrective maintenance logs on all equipment and systems. Schedule preventive & corrective maintenance on all systems and equipment components.,None,None,2/21/21
Internal Communications Coordinator - Public Affairs,Abu Dhabi,NYU Abu Dhabi,None,"Pull internal reports quarterly for stakeholders from internal systems. Familiarity with Photoshop, content management systems, and design software such as…",None,None,2/21/21
"Director, Enterprise Applications and Integration (EAI)",Al-Ayn,United Arab Emirates University,None,"Experience in managing the Enterprise Resource Planning (ERP) suite of services, inclusive of Student Information Systems. Other duties as assigned by the CIO.",None,None,2/21/21
Senior Sales Executive,Abu Dhabi,Metropolitan Medical Marketing,None,"Tech savvy with knowledge of relevant computer programs such as MS Office, ERP systems, CRM systems and working knowledge of Oracle will be a definite plus.",Senior,None,2/21/21
Sr Account Manager - HBT / SLS - Abu Dhabi,Abu Dhabi,Honeywell,None,"Communicate to leadership on a regular basis and maintian records of pipleine/opportunity status (including RFIs/RFQs/RFPs), forecasting activity, and other…",None,None,2/21/21
Front Office Manager,Abu Dhabi,Rosewood Hotels & Resorts,None,Ability to input and access information into System; To report to his supervisor or respective Manager. Maintain the confidentiality of guest information and…,None,None,3/3/21
CTO - VR (Remote or Onsite),Abu Dhabi,Creative Technology Resources,None,"Please call 604-630-5750 for more information. Understanding of high-availability and scalable, distributed systems. Stock options and competitive salary.",None,None,3/13/21
Portfolio Manager,Abu Dhabi,Square Yards Real Estate LLC,"4,000","Drafts, reviews and implements subject matter related policies, regulations, procedures and systems of operations. Update and manage social media profiles.",None,None,3/3/21
Business Excellence Manager,Abu Dhabi,Marc Ellis Consulting,None,"Knowledge of Strategy - Business Excellence-specific technical requirements e.g. best practice, legislation and regulation, methodologies, systems, third party…",None,None,2/21/21
Multi-Property Assistant Sales Manager-Leisure,Abu Dhabi,"Marriott International, Inc",None,"Utilizes Marriott Global Source for resources and information (e.g., Training Energizers, etc.). Ability to use standard software applications and hotel systems…",None,None,3/12/21
Tendering Coordinator,Mussafah,Top Creative Management Consultancy,"5,000-5,500",Up loading the required information in the Soft system. Follow-up with concerned Manager for the Estimations. Get reviewed by OM or DGM and Finance Manager.,None,None,2/21/21
Waiter/Waitress - All Day Dinning,Abu Dhabi,"Marriott International, Inc",None,"§ Maintain confidentiality of proprietary materials and information. Record transaction in MICROS system at time of order. Posting Date Mar 16, 2021.",None,None,2/21/21
Finance Officer,Abu Dhabi,Al Melehy Trading,None,Accuracy and timeliness of information. Availability of correct financial information. Proficient use of SAP Project System Module to enter and extract all…,None,None,2/24/21
A/V Support Specialist,Al-Ayn,United Arab Emirates University,None,"Knowledge of all audio-visual systems: Sound, lights, recording, video conferencing, switching, broadcasting, audio mixers, control systems, IP TV, digital…",None,None,2/21/21
Specialist – Business Support,Abu Dhabi,Five Continent,None,Proven ability to work with confidential information. Improves the organization’s overall efficiency by researching and assisting in the implementation of…,None,None,3/19/21
Genetics Laboratory Manager,Al-Ayn,Global Human Capital Group,None,Test reports include all required information. The duties of the Laboratory Manager are listed below and may be delegated to qualified individuals with…,None,None,3/11/21
Senior HVDC Engineer,Abu Dhabi,SNC-Lavalin,None,"This position reports to the HVDC Manager. 10+ years of relevant experience, particularly related to HVDC equipment and converter stations (Valves, Power…",Senior,None,3/3/21
Senior Environmental Consultant,Abu Dhabi,Mott MacDonald,None,"Gathers as much information as possible before contributing to a conclusion. Understanding Quality, HSE and Company Systems and ensuring that they are applied…",Senior,None,2/26/21
Compliance Officer,Abu Dhabi,Rethink,None,Conducting periodic analysis of compliance system information and data and identifying trends and individual critical and significant compliance risks;,None,None,2/21/21
Senior Engineer - Desalination,Abu Dhabi,Mott MacDonald,None,"At Mott MacDonald, we believe it makes business sense for you and your manager to choose how you can work most effectively to meet your client, team and…",Senior,None,2/21/21
Occupational Therapist,Abu Dhabi,NMC Royal Hospital KLF,None,3.28 Use of appropriate personal protective equipment and safety systems. 3.5 Participating in continuing education and courses updating Occupational therapy…,None,None,3/22/21
Oracle Sales and Project Manager,Abu Dhabi,IBM,None,"For additional information about location requirements, please discuss with the recruiter following submission of your application. What about all of these?",None,None,3/10/21
Finance Controller (Farm),Al-Ayn,OilExec,None,"Provides information to financial auditors; Prepares management meetings for dissemination of information; Prepares a variety of studies, reports and related…",None,None,2/21/21
Income Auditor,Abu Dhabi,WHR Solution,None,All details should be forwarded to the credit manager for further action (evidence of approval from Duty Manager). Director of Finance / Financial Controller.,None,None,2/21/21
Pipeline Design Draughtsman,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"The Pipeline Design Draughtsman reports to the appointed manager. Some typical project types are long transmission pipeline installations, retrofitting existing…",None,None,3/4/21
Sr. Smart Plant Foundation Administrator,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,Upgrade of the old system to a new version of SDX/ information management is required. Smart Plant Foundation Administrator reports to the appointed manager.,Senior,None,3/4/21
Executive Assistant - UAE National,Abu Dhabi,Marc Ellis Consulting,None,"Manage information flow in a timely and accurate manner. Format information for internal and external communication – memos, emails, presentations, reports.",None,None,2/21/21
Data Centre Engineer,Abu Dhabi,Oracle,None,"Bachelor of Science degree in Computer Science, Information Systems OR equivalent work experience. Systems administration (Linux and/or Windows Servers).",None,None,2/25/21
Customer Service Registration Cashier-Fluent Arabic speakers...,Al-Ayn,Kanad Hospital,None,"Work closely with the Registration and Cashier Manager, IP billing staff members, Preauthorization Manager and Kennedy Center Supervisor while doing patient…",None,None,2/21/21
Budget and Reconciliation Manager - Emirati national,Abu Dhabi,Black Pearl Consult,None,Present annual budgets to senior managers. Ensure department managers meet budget submission deadlines. Ability to explain budgeting and financial information…,None,None,2/21/21
Project Controls Manager,Abu Dhabi,HeatherDaniel International,None,"Working knowledge of proprietary cost management systems such as Prism and Unifier. Implement effective project governance, processes and systems throughout the…",None,None,2/21/21
Production Supervisor - Layer Farm,Al-Ayn,Almaraba Farms,None,Daily Reporting to Farm Manager directly & escalation of all issues small & big to Farm Manager. Ensure the feeds requirement to Farm Manager in advance.,None,None,2/21/21
F&B Assistant Supervisor (Arabic Speaking),Abu Dhabi,Plaza Premium Lounge,None,"Possess a good knowledge in general information of the airport including its facilities, flight schedules and airlines information, direction to the departure…",None,None,2/21/21
Assistant Accountant,Abu Dhabi,Double Shot Specialty Coffee,"2,500",Document financial transactions by entering account information. Summarize current financial status by collecting information; Accuracy and attention to detail.,None,None,3/15/21
"Dynamics 365 Product Lead(Abu Dhabi, UAE)",Abu Dhabi,Adecco,None,"Our Candidate Privacy Information Statement explains how we will use your information, kindly visit https://www.adeccome.com/privacy-policy/ for more…",None,None,2/21/21
Service Engineer,Abu Dhabi,ABB,None,"You will be entrusted to ensure all the installation of Optical Character Recognition System (OCR) components are meeting industry standards and functionality,…",None,None,3/4/21
Subject Matter Expert,Abu Dhabi,Talent Arabia,None,Maritime/ Ports/ Freight Forwarding/ Information Technology. Actively participating in multiple work-groups and communicates information effectively to all…,None,None,2/21/21
F&B – Waitress (Shang Palace),Abu Dhabi,WHR Solution,None,Operates all computer systems in accordance with the correct operating standards. Legibly document maintenance needs on work orders and submit to manager.,None,None,2/21/21
"Finance Manager, FLat6Labs Abu Dhabi",Abu Dhabi,Flat6Labs,None,Analyze financial information and summarize financial status by collecting information; Familiarity with financial accounting systems in UAE.,None,None,2/21/21
• IT Project Manager – Software Development (Arabic speaker),Abu Dhabi,Black Pearl Consult,None,"Maintain essential IT operations, including operating systems, security tools, applications, servers, email systems, laptops, desktops, software, and hardware.",None,None,2/21/21
CHANNEL & FIELD MARKETING LEADER-META,Abu Dhabi,Rockwell Automation,None,"Rockwell Automation is the largest company in the world dedicated to industrial automation and information. Beyond that, the Channel & Field Marketing Lead META…",None,None,2/21/21
Data Analytics Intelligence Consultant,Abu Dhabi,Marc Ellis Consulting,None,§ Co-ordinate on exercises such as design and system architecture of transaction monitoring systems by consulting with business users.,None,None,2/21/21
Senior BIM Technician - MEP,Abu Dhabi,AECOM,None,+ Previous Project BIM Coordination / Project Information Management experience. + Must be proficient in use of Navisworks Manager for multidisciplinary…,Senior,None,2/21/21
TRS Service Technician 1,Abu Dhabi,Parker Drilling,None,Other duties as directed by the direct Manager / Supervisor. Customer Focus • Is dedicated to meeting the expectations and requirements of internal and external…,None,None,3/5/21
Legal Translator - Arabic Speaker,Abu Dhabi,Black Pearl Consult,None,Follow ethical codes that protect the confidentiality of information. Provide general administrative support to a team of senior managers.,None,None,2/21/21
"Research, Programming and Business Development Manager",Abu Dhabi,Black Pearl Consult,None,"Review all Festival publications, in coordination with the Marketing Department, to ensure artists information is accurate.",None,None,2/21/21
IT Manager (Information System/Application Software Team lea...,None,Veo,None,"The perfect candidate should be able to manage the company's Information Technology resources and systems and align the IT systems, network, infrastructure and…",None,10,3/5/21
Accountant,Ajman,Emirates Refinery,None,Analyze financial information and summarize financial status. Review and recommend modifications to accounting systems and procedures.,None,None,2/28/21
HR and Recruitment Officer,Ajman,City University College of Ajman,None,Maintain all pertinent applicant and interview data in the Human Resources Information System (HRIS). Perform any other tasks as directed by the HR Manager.,None,None,2/21/21
Attendant-Pool & Beach,Ajman,"Marriott International, Inc",None,Enter and locate work-related information using computers and/or point of sale systems. Maintain confidentiality of proprietary information;,None,None,2/21/21
Manager /Billing Operations- Telecom- Arabic Speaker,Ajman,ultimate HR,None,"Maintains strong knowledge of rules and regulations, along with related changes that affect billing system. Regularly meets and consults with department heads…",None,5,3/17/21
MS Dynamics 365 Finance and Operation Technical Consultant,Ajman,ECS ME LLC,None,"Bachelor's degree in Computer Science, Information Systems, or a related field. Perform preventative/proactive application and system maintenance.",None,None,3/12/21
IT Project Manager,Fujairah,Hivesure Infosolutions,None,"Must have IT Project Manager. System Administration of ERP (Oracle Apps). Project manager IT infra with Oracle E-business Suite implementation experience,.",None,None,2/21/21
Regional Operations Centre Manager,Fujairah,Inchcape Shipping Services (ISS),None,"This role is based in Fujairah, reporting to Area General Manager Marine Services, lower gulf. Ensure accurate capture of information in the ROC Success Report…",None,None,3/23/21
Front Office Supervisor,Fujairah,WHR Solution,None,Follow up any unresolved situations in timely manner and pass on appropriate information to the manager for handling. Greet and welcome the guest upon arrival.,None,None,2/21/21
Reservation Agent,Fujairah,WHR Solution,None,Book reservation with most accurate information to ensure exceeding guest’s expectations. Book and enter room reservation requests using the Opera (Property…,None,None,2/21/21
Front Office Receptionist / Guest Service Agent,Fujairah,WHR Solution,None,Reports any unusual occurrences or requests to the manager. Places guest and room information in the appropriate front desk racks.,None,None,3/12/21
Projects Manager,Sharjah,MENA WATER,"15,000-25,000","Oversees operational systems, processes and infrastructure while looking for opportunities of improvement or revision. UAE Driving License is mandatory.",None,4,3/2/21
It Manager,Al Hamriyah,ACE Group FZC,"6,000-8,000","Manage information technology and computer systems. Audit systems and assess their outcomes. Preserve assets, information security and control structures.",None,5,3/19/21
Project Coordinator (Oil&Gas),Al Hamriyah,Exterran,None,"Coordinating project schedules, resources, equipment and information in support of Project Manager. Experience with ERP systems (preferably Oracle and Primavera…",None,None,3/15/21
Lead Project Manager / Project Manager IV (Oil&Gas Water Sys...,Al Hamriyah,Exterran,None,"Experience with ERP systems (preferably Oracle and Primavera P6). For more information about your rights under the law, see http://www.eeoc.gov/employers/upload…",None,None,2/21/21
Procurement Supervisor (Action Hospitality),Sharjah,Action Hospitality (ACH),None,"Represents the department in coordinating and managing the implementation of Procurement Systems including the user training, system improvements and user…",None,None,3/9/21
Details,Sharjah,University of Sharjah,None,"Develop solutions to Integrate different systems from different platforms including ERP, LMS, CMS and HR systems. Academic Applications Analyst (API Developer).",None,None,3/18/21
Leasing Executive,Sharjah,Real Estate Company - Dubai,"7,000-10,000",§ Perform ad hoc duties and as directed by direct manager. § Maintain system database of potential customers and a list of competitors.,None,None,2/25/21
Procurement Coordinator,Sharjah,STYRO Insulation Mat. Ind. LLC,None,Prepare and submit Material and Sample Submittals in coordination with projects manager. Identifies operational problems by observing and studying system…,None,None,2/24/21
Manager - Crew Planning & Control,Sharjah,Air Arabia PJSC (G9),None,Leads in conducting annual reviews of the rules and parameters implemented in the crew management system and other systems used by the section;,None,None,2/21/21
Uniforms Products & Service Delivery Supervisor,Sharjah,Action Hospitality (ACH),None,Executes any other tasks as assigned by the Manager. Monitors billing and reviews all invoices prior to submitting to the Line Manager for approval.,None,None,2/21/21
IT Support Engineer - With UAE DL,Sharjah,Missan IT Solutions,"3,000-4,000",Sending daily reports to MSP Manager / IT Head. Systems and Infrastructure used in small or medium businesses. IT Technician – L1 with UAE Driving License*.,None,2,2/21/21
Sales Representative.,Sharjah,Olive Computer Systems,None,"Monitors competition by gathering current marketplace information on pricing, products, new products, delivery schedules, merchandising techniques, etc.",None,None,3/3/21
Manager – Service Desk,Sharjah,Mbr Headhunters,None,"Manager – Service Desk (Airline sector experience preferred). Partners with line managers to drive related activities results, bringing on board highest level…",None,None,2/21/21
Project Manager (Oil&Gas),Al Hamriyah,Exterran,None,"Experience in projects consisting of processes such as Cryogenic plants, Amine plant, TEG, Mechanical Refrigeration and all associated utility systems, control…",None,None,3/15/21
IT System Administrator,None,Confidential,"5,000-7,000",Relevant Degree in Information Systems or Information Technology. Discussing system and server upgrades with IT managers.,None,4,3/19/21
Senior Project Manager / Project Manager III (Oil&Gas),Al Hamriyah,Exterran,None,"Experience in projects consisting of processes such as Cryogenic plants, Amine plant, TEG, Mechanical Refrigeration and all associated utility systems, control…",Senior,None,3/15/21
Lead Project Manager / Project Manager IV ( Oil & Gas ),Al Hamriyah,Exterran,None,"Experience in projects consisting of processes such as Cryogenic plants, Amine plant, TEG, Mechanical Refrigeration and all associated utility systems, control…",None,None,3/15/21
Hotel Guest Service Agent,Sharjah,Hotel Apartments,None,"To operate the safety deposit box system. Perform other duties and responsibilities, as and when required by your manager.",None,2,3/23/21
2133 - Electrical and electronics engineers,Sharjah,ADILALSUWAIDI LLC,"5,000-12,000","Computer and information systems managers (0213). Design electrical and electronic circuits, components, systems and equipment. SHARE YOUR CV +971 554162998.",None,,3/18/21
Android Developer,Sharjah,OMA Emirates Group,None,Protects operations by keeping information confidential. Develop or integrate the back end system.). Maintaining systems by monitoring and correcting software…,None,1,3/7/21
Specialist Transportation ( Oil & GAS ),Al Hamriyah,Exterran,None,"For more information, visit www.exterran.com. Oracle experience / Other ERP systems. Oracle experience / Other ERP systems. 15+ yrs of total experience.",None,None,2/21/21
IT business solutions manager- Flights Ops and Engineering,Sharjah,Mbr Headhunters,None,Collaborates with Stakeholders to carry out analysis and feasibility studies and recommend changes on business processes through improvements in information…,None,None,2/21/21
Sales Manager,Sharjah,WHR Solution,None,"Understanding of all aspects of Port Operations, support functions and developed information systems. As Sales Manager, you will be responsible to manage…",None,None,2/21/21
Plumber,Sharjah,IBIS STYLES,None,"Carries out repairs and maintenance of domestic hot/cold water system, cooling water systems, storm and sanitary sewer system, irrigation and fountain water…",None,None,2/22/21
Compliance Coordinator,Sharjah,RTC-1 Employment Services,None,"Centralize, manage, and retain all information on compliance-related issues for example breach of regulation, non-respect of procedures and conflict of interest…",None,None,2/21/21
Enterprise Architect,Sharjah,Mbr Headhunters,None,"People, processes, knowledge and systems). Ensures the enterprise-wide information technology environment, systems and services are optimized to reduce…",Architect,None,2/21/21
"RC RAK,Al Wadi- Administrative Assistant to the General Mana...",Ras al-Khaimah,"Marriott International, Inc",None,"Enter and locate work-related information using computers and/or point of sale systems. Transmit information or documents using a computer, mail, or facsimile…",None,None,2/21/21
General Accountant - SAGE 300 Experienced,Ras al-Khaimah,KAY Invest Group,"5,000-7,000",Relies on knowledge of accounting terminology and accounting systems. Provide up to date ageing report to Finance Manager. Local collection and follow ups.,None,10,3/12/21
Assistant Finance Manager,Ras al-Khaimah,JVJ Recruitment & Marketing,"8,000-13,000",Oversee the issuance of financial information. URGENTLY looking for an Assistant Finance Manager for a prestigious establishment in Ras Al Khaimah.,None,None,3/13/21
Sales Consultant,Ras al-Khaimah,RAK Properties,None,"Follow up on all paperwork and ensure that accurate information is available. Input all prospective leads, client details, sales etc. into sales inventory & CRM…",None,None,2/21/21
Warehouse Executive,Ras al-Khaimah,JAMS HR Solutions,None,As a warehouse manager you has to do 3PL logistics activities. Develops & maintain warehouse operations systems by determining product handling and storage…,None,None,3/11/21
Industrial Safety Officer,Ras al-Khaimah,Majan Printing & Packaging,"3,000-4,000",Maintaining the utmost confidentiality in dealing with employee records and business information. Assist the Safety manager in implementing and manages the…,None,5,3/5/21
"RC RAK, Al Wadi Desert - Spa Receptionist",Ras al-Khaimah,"Marriott International, Inc",None,"Maintain confidentiality of proprietary information; Report accidents, injuries, and unsafe work conditions to manager. Posting Date Mar 15, 2021.",None,None,3/16/21
Project Fire Protection Engineer,Ras al-Khaimah,Al Pheniq Electro Mechanical Co. L.L.C,"4,000-5,000",Investigate equipment and system failures or unexpected maintenance problems. Receive/action Request for Information (RFI) that apply to mechanical works.,None,3,3/10/21
Reservations Agent,Ras al-Khaimah,WHR Solution,None,Book reservation with most accurate information to ensure exceeding guest’s expectations. Book and enter room reservation requests using the Opera (Property…,None,None,2/21/21
Operations Manager - Hospetality,Ras al-Khaimah,KAY Invest Group,"8,000-10,000","Maintains an up-to-date MIS (management information system) report, which can be counted for timely and accurate information for the operations.",None,10,3/22/21
