Title,Location,Company,Salary,Synopsis,Level,Experience,Date Posted
Compliance - Project Manager,Abu Dhabi,Marc Ellis Consulting,None,"Manage project schedule, deadlines for each project task and report any potential delays to the project Manager.",None,None,2021-02-20
Electromechanical Sales Manager,Abu Dhabi,Mekalec General Trading Ltd,"4,500-6,500","Oil&Gas, Energy, Power and water, construction, IT. Mekalec is a fast growing company and we are looking to recruit a Dynamic Sales Manager based in UAE to grow…",None,1,2021-02-24
Business Development Manager,Abu Dhabi,Hoxton Capital Management,None,Business Development Managers are offered the support they need to achieve their required financial qualifications and become Wealth Managers.,None,None,2021-02-20
Bid Manager,Abu Dhabi,RecruitMe - Lebanon,None,"The Bid Manager shall own creating proposal response documents by working closely with the assigned bid team. UAE, Abu Dhabi Position Overview:",None,None,2021-02-20
Marketing Engagement Executive,Abu Dhabi,Property Shop Investment,None,"Preparing a Weekly, Monthly, Reports to Management for Communities, Projects and Units. Sharing weekly and monthly reports with management and sales managers.",None,None,2021-03-18
Senior Manager Program Assurance,Abu Dhabi,Etisalat - UAE,None,"Experience in Telecom/IT project management preferred. The candidate is expected to lead proactive audit, due-diligence and reviews in providing management with…",Senior,None,2021-02-20
Sr Account Manager - HBT / SLS - Abu Dhabi,Abu Dhabi,Honeywell,None,"Influence business leaders, channel representatives, project and program managers to drive operational and financial efficiencies. We don’t just sell things.",None,None,2021-02-20
"Delivery, Testing & Commissioning, System Manager",Abu Dhabi,Axiom Technologies,None,"Work with Accounting Managers, Project Controllers and Project Managers as needed to achieve project goals and assist in the business of the firm.",None,None,2021-02-20
Commissioning Engineer,Abu Dhabi,Alpin Limited,None,"Ensure development of consistent and high‐quality project deliverables. Oversee Pre-Commissioning, Commissioning and Startup activities associated client’s…",None,None,2021-02-20
Senior BIM Manager,Abu Dhabi,iTech Management Consultancy and Training LLC,None,"Minimum 8 – 10 years (including supervisory skills) project experience – Project Architect/Engineer, Project Manager or equivalent.",Senior,None,2021-02-20
Portfolio Manager,Abu Dhabi,Square Yards Real Estate LLC,"4,000",Monitors and follow-ups on specific tasks and project deliverable. It should be covid -19 negative Results with In 30 days. Or 2 years experience UAE.,None,None,2021-03-03
PROJECT COST CONTROLLER,Abu Dhabi,Profile Middle East,None,Collaborate with the Project Manager to prepare the Close Out Report. Issue the Total Job Review Report and the Total Job Cash Flow under the supervision of the…,None,None,2021-02-20
Sustainability Consultant,Abu Dhabi,Alpin Limited,None,"Participate as a team leader in carrying out specific global and local projects such as sustainable building projects, operational efficiency, etc.;",None,None,2021-02-20
IT Business Analyst,Abu Dhabi,Marc Ellis Consulting,None,F) Support the Program/project managers in driving the project delivery and meeting business objectives. G g) Understanding of IT systems and the ability to…,None,None,2021-02-20
SIGNAGE ESTIMATOR,Abu Dhabi,Super Sign Advertising,None,"Review bid request and project drawings to determine material and labor requirements, clarify information with Sales, Project Manager, and Designer if required;",None,None,2021-02-20
Senior Business Development Manager (GCC Operations),Abu Dhabi,Wood Plc,None,International market related business development experience of related projects. A sound knowledge of project delivery through all phases and execution.,Senior,None,2021-03-14
Sustainability Research Internship/Co-op,Abu Dhabi,Alpin Limited,None,"The Abu Dhabi midfield Terminal Building, The Msheireb urban redevelopment project, Johnson Controls Research Center, SKMC Dialysis Center, Sowwah Square Abu…",None,None,2021-02-20
"Opportunity for an Assistant Finance Manager (Abu Dhabi, UAE...",Abu Dhabi,Adecco,None,"Assistant Finance Manager Tertiary qualification in Accounting. 5 years minimum in an accounting role with exposure to multi-entity, multi-currency & project…",None,None,2021-03-04
Claims Executive,Abu Dhabi,Willis Towers Watson,None,"Audit claims files to project expected closure dates, suggest alternative cost containment measures. The claims consultant maintains positive relations with…",None,None,2021-02-20
TRS Service Technician 1,Abu Dhabi,Parker Drilling Company,None,"Other duties as directed by the direct Manager / Supervisor. We are a technically innovative company providing worldwide drilling services, rental tools and…",None,None,2021-03-04
SCRUM MASTER - Global Market - Project Manager,Abu Dhabi,Marc Ellis Consulting,None,"The Project Manager will be required to deliver the technology projects related to Global Markets. Key responsibilities include engaging with key stakeholders,…",None,None,2021-02-20
Site Engineer - Construction,Abu Dhabi,United Al Saqer Group,None,To report all work progress at site to the Project Engineer/Construction Manager. Liaising with the project planning engineer regarding construction programs.,None,None,2021-02-20
"Project Manager (Data Analytics, Governance, Quality and Art...",Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,"Completing the Implementation Team project weekly project status report. Work jointly to finalize a plan, including resources and dependencies with Vendor…",None,None,2021-02-20
Software Architect (Development Team Leader),Abu Dhabi,Independent Health Information Technology Services,None,This position reports to the General Manager. Ability to prioritize and manage work to critical project timelines in a fast-paced environment.,Architect,None,2021-02-20
METALWORK ESTIMATOR,Abu Dhabi,Super Sign Advertising,None,"Review bid request and project drawings to determine material and labor requirements, clarify information with Sales, Project Manager, and Designer if required;",None,None,2021-02-20
Temporary Recruiter - Healthcare,Abu Dhabi,Black Pearl Consult,None,Obtaining detailed assignment information from Key Account Manager and utilize it to provide effective client service. A higher diploma or degree holder.,None,None,2021-02-20
Finance Officer,Abu Dhabi,Al Melehy Trading,None,"It includes extracting daily exchange rates from banks, entering into a work sheet, calculating monthly average rate for next month's currency conversions and…",None,None,2021-02-24
Methods Engineer,Abu Dhabi,NMDC,None,"Prepare computation and compilation of project technical content of project quotations in liaising with planning/cost control, technical and operations…",None,None,2021-02-20
Mechanical Engineer,Abu Dhabi,"BB&E, Inc.",None,Maintain databases for specific project tracking: Experience maintaining databases for specific project tracking: BB&E is an equal opportunity employer (EOE).,None,None,2021-02-20
Marketing & Communications Coordinator Internship (Minimum S...,Abu Dhabi,Alpin Limited,None,"Up-to-date social media and IT skills; The Abu Dhabi midfield Terminal Building, The Msheireb urban redevelopment project, Johnson Controls Research Center,…",None,None,2021-02-20
Talent Acquisition Specialist - Human Resources,Abu Dhabi,NYU Abu Dhabi,None,"Other projects and tasks as assigned. Proven negotiation, planning, project management and problem solving skills. UAE Nationals are encouraged to apply.",None,None,2021-02-20
Senior Engineer - Desalination,Abu Dhabi,Mott MacDonald,None,"At Mott MacDonald, we believe it makes business sense for you and your manager to choose how you can work most effectively to meet your client, team and…",Senior,None,2021-02-20
Sr. PDS Administrator,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,Creation of ELP in PDS drawing manager and extraction through OrthoGen to provide it to users for further development. We are now looking for Sr.,Senior,None,2021-03-05
Bellboy,Abu Dhabi,WHR Solution,None,Project a professional manner with an emphasis on hospitality and guest service. It overlooks 800 meters of pristine private beach and is an ideal destination…,None,None,2021-02-20
Front Desk Team Leader,Abu Dhabi,WHR Solution,None,Ensure that the Front Office Manager are kept fully aware of any relevant feedback from Guests and/or other departments. Knowledge of the local area.,None,None,2021-02-20
Marketing & Portals Coordinator,Abu Dhabi,Betterhomes,None,"Support in locating suppliers and source costs for marketing materials, projects and collateral. Assist with copywriting, content sourcing and proof reading •…",None,None,2021-02-20
Mould & Fabrication Supervisor,Abu Dhabi,RTC-1 Employment Services,None,"Offering wide expertise in the fields of structural design for total building systems, redesign from conventional to precast structures, manufacture components…",None,None,2021-02-20
HR Intern,Abu Dhabi,Alpin Limited,None,"Administrative and IT Support (General – to be managed in conjunction with IT); The Abu Dhabi midfield Terminal Building, The Msheireb urban redevelopment…",None,None,2021-02-20
Head of Civil --Site,Abu Dhabi,Al Amal HR Consultancy,None,15+ years post qualification experience plus with at least 4-5 years with a contracting company in the Middle East Preferable candidate is one who worked as…,None,None,2021-02-20
Communication Manager to NGO,Abu Dhabi,SmallWorld Foundation,None,Familiarity with project management software and video/photo editing is a plus. They should be an organized and cool-tempered professional who is able to handle…,None,None,2021-03-18
Senior Environmental Consultant,Abu Dhabi,Mott MacDonald,None,Plans and programs project actions accordingly and ensures alignment with the Project Manager’s priorities. Informs the Project Manager/Project Director of any…,Senior,None,2021-02-26
Senior Sustainability Consultant,Abu Dhabi,Alpin Limited,None,Project Management and Project Accountability including projects of junior staff; Principal Consultant and/or Country Manager. Arabic language is a must;,Senior,None,2021-02-20
Dredging Superintendent,Abu Dhabi,NMDC,None,"Attitude amongst his project team. Advanced skills in Excel, Projects. Daily reporting items towards Project Management. Asking the HSE Management for advice;",None,None,2021-02-20
Data Analyst,Abu Dhabi,Talent Zone Consultants,None,Reporting Manager Head of Data Science. You will work closely with the wider team to ensure high-quality algorithm is delivered in line with the project goals…,None,None,2021-02-20
"Assistant Director, Learning & Organizational Development -...",Abu Dhabi,NYU Abu Dhabi,None,"Evidence of leadership coaching and development of Manager leadership capability programs. As a center for scholarly thought, advanced research, and knowledge…",None,None,2021-02-20
Pre-Sales Engineer,Abu Dhabi,Styro Insulations Materials Ind. LLC,None,Performs any other task as requested by the manager. It is therefore considered the number one EPS manufacturer in the region as the market leader and main…,None,None,2021-03-10
Boat Builder & Workshop Supervisor,Abu Dhabi,Huta Marine,None,"Is turning every project into an ultimate industry reference and a case study. Be it dredging, reclamation works, port construction or any other Marine Civil…",None,None,2021-02-20
TRS Service Technician 1,Abu Dhabi,Parker Drilling,None,"Other duties as directed by the direct Manager / Supervisor. We are a technically innovative company providing worldwide drilling services, rental tools and…",None,None,2021-03-05
T24 Architect CASA,Abu Dhabi,Marc Ellis Consulting,None,A proven track record of successfully implementing software or web development projects using Agile methodologies including 8+ years of experience as a Project…,Architect,None,2021-02-20
Sales Manager,Al-Ayn,Royal Sky,None,"Royal Sky Group is active in a wide variety of fields, among which Real estate, Construction, Interior Design, Hospitality Consulting & Franchise, Food and…",None,None,2021-02-20
CID Agent,Abu Dhabi,"Marriott International, Inc",None,Project at all times a positive attitude. W guests soak it in and live each day with a mantra: Our guests have a lust for a life less ordinary that drives them…,None,None,2021-03-02
"Sr. Design Engineer, Instrumentation and Automation",Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"To assist engineers / engineering manager / Line Manager for the engineering design of the project. Design Engineer, Instrumentation and Automation is…",Senior,None,2021-03-04
"Sourcing Manager, UAE",Abu Dhabi,Callsign,None,"Managing complex, cross-functional projects and presenting the results to executive-level management. We're on the look out to hire an incredible Sourcing…",None,None,2021-02-20
CHANNEL & FIELD MARKETING LEADER-META,Abu Dhabi,Rockwell Automation,None,"By vertical, market segment) in line with the current regional go-to-market model, and promote it to new or existing channel partners. That’s where you come in.",None,None,2021-02-20
Senior Sustainability Consultant (Mechanical/Electrical Engi...,Abu Dhabi,Alpin Limited,None,Project Management and Project Accountability including projects of junior staff; Technical Operations Managers and/or Country Manager.,Senior,None,2021-02-20
Data Analytics Intelligence Consultant,Abu Dhabi,Marc Ellis Consulting,None,"§ Ensure all logistics for the project related work viz., managing planning calendar for the projects, booking meeting rooms, organising meetings, sending…",None,None,2021-02-20
Senior Coastal Engineer,Abu Dhabi,NMDC,None,Proactively communicate with Project Managers as support to the Engineering Manager on projects. Develop design drawings and specifications for construction…,Senior,None,2021-02-20
Pre-Sales Executive,Al-Ayn,Royal Sky,None,"Provide excellent customer service - Address emails coming to company public email address - Building and maintaining strong, long-lasting customer…",None,None,2021-02-20
Microsoft Business Intelligence Developer,Abu Dhabi,itForte,None,"Good exposure to BCP & DRP projects, OLAP tools viz. Expertise in Configuring Report Server and Scheduling Report Manager.",None,None,2021-02-20
Enterprise Architect (1 year contract),Abu Dhabi,Black Pearl Consult,None,"This position works closely with project managers, business owners, solution providers/vendors, and architects. Experience working in an agile environment.",Architect,None,2021-03-21
Assistant/Associate Professor,Abu Dhabi,Al Khawarizmi International College,None,"Perform any other duties assigned by the direct manager, providing that it does not conflict with the nature of work. Head of Information Technology Department.",None,None,2021-02-20
Product Manager,Abu Dhabi,SquadX (a Xische Company),None,Are you an experience product manager looking to improve people's lives in a meaningful way? Coordinate with the Design and Engineering Directors to align and…,None,None,2021-02-20
Senior Associate 1 - Tax Mergers & Acquisitions,Abu Dhabi,KPMG,None,Manager/Senior Manager/Director/Partner – depends on project. Strong project management skills including coordinating with multiple teams across various…,Senior,None,2021-02-20
Senior Construction Planner,Abu Dhabi,HeatherDaniel International,None,"Develop, maintain and progress quality P6 project plans/schedules in line with the functional processes and project requirements. Abu Dhabi, Middle East, UAE.",Senior,None,2021-02-20
Senior Geotechnical Design Engineer,Abu Dhabi,NMDC,None,Assist Engineering Manager in design and evaluation of tender proposal and/or project design. Develop design drawings and specifications for construction…,Senior,None,2021-02-20
Outdoor Sales Executive,Al-Ayn,Royal Sky,None,"Provide excellent customer service - Building and maintaining strong, long-lasting customer relationships - Document all concern areas, scope and get signed off…",None,None,2021-02-20
"Dynamics 365 Product Lead(Abu Dhabi, UAE)",Abu Dhabi,Adecco,None,Working closely with Data visualization project teams or other resources for completion of projects related to the Dynamics 365 platform.,None,None,2021-02-20
Salon Supervisor,Abu Dhabi,NSTYLE INTERNATIONAL,"5,000-7,000",Assist the Store manager in Retail and store Inventory and able to manage it in the absence of the Store manager.,None,3,2021-03-21
Technical Development Senior Officer,Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,"SQL, PL/SQL performance tuning, using Oracle Enterprise Manager. 8 Years of relevant IT experience and customer service industry or Supply Chain.",Senior,None,2021-02-20
Senior Sales Engineer - Fire Solutions,None,Johnson Controls,None,How you will do it. Minimum 3 - 5 years of sales experience focused on project sales and installation solutions for Fire solution business within UAE region.,Senior,None,2021-02-25
Assistant Expert,Al-Ayn,United Arab Emirates University (UAEU),None,University library service - director or manager) Preferred Qualification - Master of Library Science or equivalent recognized by ALA.,None,None,2021-02-20
IT Manager (Information System/Application Software Team lea...,None,Veo,None,"Contribute in business process design and Technology implementation projects as project manager and by defining business requirements, testing, training and…",None,10,2021-03-05
IT Manager (Information System/Application Software Team lea...,Ajman,Veo,None,"Contribute in business process design and Technology implementation projects as project manager and by defining business requirements, testing, training and…",None,10,2021-03-05
IT Project Manager,Fujairah,Hivesure Infosolutions,None,"Must have IT Project Manager. Project manager IT infra with Oracle E-business Suite implementation experience,. Exp – 15 years in India.",None,None,2021-02-20
CAMP BOSS,Fujairah,Capital General Contracting Company,None,Report workers staying in the camp/not reporting to duty on daily basis to Projects Manager/ HR along with the valid reason on each case.,None,5,2021-03-07
Front Office Supervisor,Fujairah,WHR Solution,None,Performs related duties and special projects as assigned. Follow up any unresolved situations in timely manner and pass on appropriate information to the…,None,None,2021-02-20
Front Office Receptionist / Guest Service Agent,Fujairah,WHR Solution,None,Performs related duties and special projects as assigned. Reports any unusual occurrences or requests to the manager. Maintain guest room keys storage.,None,None,2021-03-12
Project Engineer - Sharjah,Sharjah,Subsea 7,None,Note any contractual variations during project ensuring all necessary documentation is in place to support commercial claims disputed upon completion of project…,None,None,2021-03-02
Account Manager,Sharjah,HILTI,None,"We’ll give you lots of responsibility, including your own portfolio of customers - these might be trade experts, project managers, or company leaders.",None,None,2021-03-09
FOREMAN IN FIT OUT AND FINISHING,Sharjah,Sharjah company,None,"Report on progress to managers, engineers etc. Monitor expenditure and ensure it remains within budget. We are looking for a competent Foreman for fit-out.",None,None,2021-03-22
Details,Sharjah,University of Sharjah,None,As well as handle the technological innovation process for IT services by creating a risk profile for current and future projects with a focus on the university…,None,None,2021-03-10
Finance Accounts Manager,Sharjah,Irwin & Dow,None,"It is therefore essential that you possess a finance degree and hold an additional accounts qualification, such as ACCA. Good staff are key to every business.",None,None,2021-02-20
Purchase & Store Executive,Sharjah,Base Control Tech FZC,"2,500","After Inward inspection / testing, receive the material from project team and tag it with appropriate SOA No. Release enquiries, receive quotes and negotiate in…",None,1,2021-03-19
Assistant Accountant,Sharjah,STYRO Insulation Mat. Ind. LLC,None,Liaise with IT team on aspects of tracking Project budget and performance. Invoice billing for Projects Department. Any other tasks as assigned by Line Manager.,None,4,2021-02-24
SAP Specialist,Sharjah,The Rekruiters,"16,000","Maintain proper documentations of project deliverables. Work on SAP Basis Administration projects and S4 implementations. Up to AED16,000.00 per month.",None,None,2021-03-01
Audio and Lighting Technical,Sharjah,4Sure Events,"3,000","Liaise with other departments, such as sound and camera, as well as with the floor manager and producer. Liaise with and work under the direction of the gaffer …",None,None,2021-02-20
Site Foreman for fit-out,Sharjah,Sharjah company,None,"Report on progress to managers, engineers etc. Monitor expenditure and ensure it remains within budget. We are looking for a competent *Site Foreman for fit-out…",None,None,2021-03-18
Business Development Sales Manager - Sharjah (Contractor) Bo...,Sharjah,Ingram Content Group,None,Business Development Sales Manager - Sharjah (Contractor). Proven business development driven project success. BOOK PUBLISHING INDUSTRY EXPERIENCE REQUIRED.,None,None,2021-02-20
IT Project Manager,Sharjah,Precycle Group,None,C) You have worked in e-commerce projects. D) You have 7 – 11 years IT experience delivering cutting edge solutions in various domains.,None,None,2021-02-20
IT business solutions manager- Flights Ops and Engineering,Sharjah,Mbr Headhunters,None,"Proven record in successful business IT projects delivery, on a large scale, using industry standard methodologies. To be provided by employer.",None,None,2021-02-20
Manager - Crew Planning & Control,Sharjah,Air Arabia PJSC (G9),None,Project Management certificate or alternately the proven corresponding working experience is a must. Coordinates with IT Department and system providers the…,None,None,2021-02-20
Manager – Service Desk,Sharjah,Mbr Headhunters,None,"Participates in different projects as required. Manager – Service Desk (Airline sector experience preferred). Qualifications (Academic, training, languages, etc…",None,None,2021-02-20
SSC Finance Manager,Ras al-Khaimah,Hilton Corporate,None,The SSC Finance Manager is responsible for specific functions within the Finance department of the Shared Service Centre (SSC) and projects;,None,None,2021-03-10
Construction Manager (Earthworks),Ras al-Khaimah,Big Fish Recruitment,None,"Oversee performance of the earthworks scope on the project including, project status, schedule, cost control, change management systems;",None,None,2021-02-20
"RC RAK, Al Wadi Desert - Marketing Coordinator",Ras al-Khaimah,"Marriott International, Inc",None,Manage multiple projects and priorities. Handle multiple priorities and projects effectively. Monitor media kits and other Public Relations related material…,None,None,2021-02-20
Electrician,Ras al-Khaimah,Hampton by Hilton,None,"What will it be like to work for Hilton? And, our amazing Team Members are at the heart of it all! A passion for managing a variety of projects and tasks…",None,None,2021-02-20
"Security Engineer, Pre-Sales, UAE",Ras al-Khaimah,Vectra,None,Pre-sales technical support and technical account management for Vectra's Regional Sales Managers. Collaborate with other Vectra Engineers on high-level…,None,None,2021-02-20
