Title,Location,Company,Salary,Synopsis,Level,Experience,Date Posted
Enterprise Architect,Abu Dhabi,Talent Arabia,None,Strong solution architecture skills – must be able to derive technology solutions based on business requirements and develop business case.,Architect,None,2021-03-10
Senior Urban Planner – Environment,Abu Dhabi,AECOM,None,+ Strong analytical skills and ability to develop practical options and solutions. The Senior Environmental Planner will contribute technical expertise on…,Senior,None,2021-03-10
Kotlin/Java Software Engineer,Abu Dhabi,BeamTrail,None,"Work collaboratively with professional developers, system architects and product managers to deliver high quality technical solutions.",None,None,2021-03-29
Enterprise Architect - McKinsey Digital,Abu Dhabi,McKinsey & Company,None,Energized by complex problem solving and ability to push the innovation on solutions. Strong analytical and problem solving skills paired with the ability to…,Architect,None,2021-03-10
Identity and Access Management Presales Consultant,Abu Dhabi,Micro Focus,None,"Excellent solution presentation skills, Desire to implement and customize Micro Focus IAM solutions in Proof of Concept (POC) activities.",None,None,2021-03-31
Microsoft Unified Communication Solution Architect,Abu Dhabi,MDS Computers,None,If you want to apply to our company then please send an email to cvs@mdsuae.ae and mention in the email the position that you are applying for.,Architect,None,2021-03-10
Senior Design Manager,Abu Dhabi,AECOM,None,"+ Motivates team and facilitates them to bring ideas and solutions to the table. Serves as a fully capable professional who plans, organizes and manages the…",Senior,None,2021-03-10
Enterprise Architect (1 year contract),Abu Dhabi,Black Pearl Consult,None,"This position works closely with project managers, business owners, solution providers/vendors, and architects. Experience working in an agile environment.",Architect,None,2021-03-20
Enterprise Architect,Abu Dhabi,HAYS,None,"Experience in Cyber Security, IAM, Big data, Data Engineering, Network and Security and AI solutions. URGENT REQUIREMENT ENTERPRISE ARCHITECT ABUDHABI (12-MONTH…",Architect,None,2021-03-10
Junior Landscape Architect (Short Term Assignment),Abu Dhabi,Stantec,None,"Have sense of defining technical problems, collect appropriate and related data to establish solutions / results. Attend client meetings and in-house meetings.",Junior,None,2021-03-10
Network & Security Architect,Abu Dhabi,Marc Ellis Consulting,None,"Very strong background and extensive experience of implementing NAC solutions(Network Access solutions) Solution. Knowledge of LAN, WAN, routers, switches,.",Architect,None,2021-03-10
Associate Lead Programmer,Abu Dhabi,Ubisoft,None,"Have basic understanding of large scale databases, NoSQL solutions and knowledge on caching solutions like Memcache, Redis, etc. and various caching techniques.",None,None,2021-03-10
Sustainability Associate,Abu Dhabi,Sustainable Recruitment Solutions,None,The responsibilities will include both technical and commercial oversight of the Middle East sustainability function as well as resource and client management.,None,None,2021-03-10
Landscape Architect (Short Term Assignment),Abu Dhabi,Stantec,None,"Have sense of defining technical problems, collect appropriate and related data to establish solutions / results. Attend client meetings and in-house meetings.",Architect,None,2021-03-10
Senior Engineer - Highways(Design),Abu Dhabi,WSP,None,"Responsibilities: • Prepare detailed high quality roads designs to the relevant standards and authority requirements, from concept to tender and construction…",Senior,None,2021-03-10
Azure Architect,Abu Dhabi,Talent Arabia,None,"Experience in architecting and designing technical solutions for Microsoft-centric solutions. Extensive, real-world experience designing technology components…",Architect,None,2021-03-10
Facades Project Manager,Abu Dhabi,Sustainable Recruitment Solutions,None,"Client management - duties likely to include assuming ownership for finding novel solutions to problems, weekly updates, commercial management of projects and…",None,None,2021-03-10
CRM Programmer,Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,"Collaborate with other software developers, business analysts, software architects and IT professionals to implement Microsoft Dynamics CRM solutions.",None,None,2021-03-10
Product Owner (RF Systems),Abu Dhabi,BeamTrail,None,Technical knowledge of system integrations development to be able to influence and guide developers and system architects on recommended technical solutions.,None,None,2021-03-23
Enterprise Architect (12 month contract),Abu Dhabi,HAYS,None,Enterprise Architect (12 month contract). Responsible for the entire infrastructure of the IT platform being developed and ensuring that the platform meets the…,Architect,None,2021-03-10
Digital Channel Solution Architect,Abu Dhabi,Marc Ellis Consulting,None,Prior experience in conducting workshops and presenting solution architecture to senior management. 10 Years of experience as a digital channel architect…,Architect,None,2021-03-10
Big Data Solution Architect,Abu Dhabi,HAYS,None,One of our client is looking to hire a Big Data Architect who will be responsible for Big Data projects across the organisation.,Architect,None,2021-03-10
Senior HPC Cluster Sytm. Eng.,Al-Ayn,United Arab Emirates University,None,"* HPC Cluster storage solutions. * Prototype features and perform integration checkout of various software components, and collaborate with component…",Senior,None,2021-03-10
Senior Project / Program Manager - Professional Services - C...,Abu Dhabi,Unity Technologies,None,"Creators, ranging from game developers to artists, architects, automotive designers, filmmakers, and others, use Unity to make their imaginations come to life.",Senior,None,2021-03-10
Associate - Architecture (Museums),Abu Dhabi,AECOM,None,+ Adopts creative and innovative solutions to assigned tasks and develops appropriate research and documentation to support these solutions.,Architect,None,2021-03-10
Senior Enterprise Data Architect,Abu Dhabi,ultimate HR,None,Lead the design and engineering of new solutions and integrations. Transferring both high-level and detailed information on the solution to developers and…,Senior,10,2021-03-25
"Cyber Security Architect, Abu Dhabi UAE",Abu Dhabi,Adecco,None,Design sustainable and high performing solution. Deliver high quality specs and ensure 100% completeness of solution. Contract Duration: 6 Months Extendable.,Architect,None,2021-03-25
Enterprise Architect - Infrastructure (healthcare) - 1 year...,Abu Dhabi,Black Pearl Consult,None,"Provides leadership on technology and domain area to devise a compelling business solution. Identifies and recommends solutions, products and services to…",Architect,None,2021-03-25
Head of Department -Engineering/Tech,Abu Dhabi,Callsign,None,"You have a track record of supporting and developing people - both managers and senior individual contributors (e.g. tech leads, principal engineers, architects…",None,None,2021-03-10
Loan IQ Solution Architect,Abu Dhabi,Marc Ellis Consulting,None,Extensive IT experience preferably in Solution Design (8 years or more). Strong business knowledge in Bilateral & Syndication Loans specifically into deal…,Architect,None,2021-03-10
Senior Infrastructure BIM Engineer,Abu Dhabi,iTech Management Consultancy and Training LLC,None,"Identify model constructability issues and propose solutions. The Senior Infrastructure BIM Engineer assists the Senior BIM Manager as a project team member,…",Senior,None,2021-03-10
Design Manager,Abu Dhabi,AECOM,None,"+ Motivates team and facilitates them to bring ideas and solutions to the table. Serves as a fully capable professional who plans, organizes and manages the…",None,None,2021-03-10
"DevOps Architect, Abu Dhabi UAE",Abu Dhabi,Adecco,None,Identify opportunities to automate processes and help to implement potential solutions. Contract Duration: 6 Months Extendable.,Architect,None,2021-03-25
Senior React Developer,Abu Dhabi,BeamTrail,None,"Work collaboratively with professional developers, system architects and product managers to deliver high quality technical solutions.",Senior,None,2021-03-25
Enterprise Architect (12 month contract),Abu Dhabi,HAYS,None,"Responsible to align business requirements by providing leadership to subject matter experts to develop solutions involving multiple technologies, platforms,…",Architect,None,2021-03-10
Big Data Solution Architect,Abu Dhabi,HAYS,None,"Role: Big Data Solution Architect Contract: 12-months contract Location: Abu Dhabi, UAE. Role: Big Data Solution Architect. What you need to do now.",Architect,None,2021-03-10
"Cyber Security Architect, Abu Dhabi UAE",Abu Dhabi,Adecco,None,"Design sustainable and high performing solution. Deliver high quality specs and ensure 100% completeness of solution. Cyber Security Architect, Abu Dhabi UAE.",Architect,None,2021-03-25
"DevOps Architect, Abu Dhabi UAE",Abu Dhabi,Adecco,None,Identify opportunities to automate processes and help to implement potential solutions. Adecco Middle East is an Equal Opportunities Employer based in Dubai and…,Architect,None,2021-03-25
Microsoft dynamics CRM Technical Consultant,Ajman,ECS ME LLC,None,"Perform gap analysis between requirements and the functionality within CRM Lead technical design sessions, architect and document technical solutions that are…",None,None,2021-03-12
ATM Product Engineer,Sharjah,IRESCO,"8,000","Able to work cross-functionally with designers, solution architects, product owners, data scientists, and business. 2-3 years of experience in Aptra Activate.",None,None,2021-03-22
Sales Executive - (Projects),Sharjah,AL ASAL MARBLES,None,Suggest clients and propose alternative products and provide solutions to ensure that client demands are met. Generate leads and sales opportunities to meet the…,None,None,2021-03-10
Sales Engineer - EIFS& Cladding,Sharjah,Styro Insulations Materials Ind. LLC,None,Main Role: • To generate new leads and grow our current customer database. Sales should be focused on EIFS &Cladding applications Responsibilities: • Identify…,None,None,2021-03-10
IT Sales Executive,Sharjah,Anamtech,None,IT Service Delivery ITIL Framework Disaster Recovery Planning (DR) IT Security. Infrastructure Management Service Management Business Continuity Planning (BCP)…,None,2,2021-03-10
Enterprise Architect,Sharjah,ACCELaero,None,Demonstrated enterprise and/or solution modelling experience. Manage the delivery of EA and IT strategy solutions to the business. An open mind for new ideas.,Architect,None,2021-03-10
Enterprise Architect,Sharjah,Mbr Headhunters,None,"Proven skills in analyzing data, identifying pitfalls and recommending cost-effective solutions. Our client, a leading technology solutions provider for the…",Architect,None,2021-03-10
Database Architect,Sharjah,Talent Arabia,None,5.Experienced in recovery from data breach / data loss incidents within a fast-paced dynamic technology solutions and product environment supporting external…,Architect,None,2021-03-10
IT Sales Executive,Sharjah,Anamtech,None,"We provide cost-effective, competitive, and efficient solutions to address the various aspects of the Cloud and multi-cloud environment.",None,2,2021-03-10
Enterprise Architect,Sharjah,ACCELaero,None,Demonstrated enterprise and/or solution modelling experience. Manage the delivery of EA and IT strategy solutions to the business.,Architect,None,2021-03-10
Enterprise Architect,Sharjah,Mbr Headhunters,None,"Proven skills in analyzing data, identifying pitfalls and recommending cost-effective solutions. Develops specific activities, processes and methods for…",Architect,None,2021-03-10
Product Manager - Glass Sales (Specification Experience Requ...,Ras al-Khaimah,Future Architectural Glass LLC,"7,000-8,000","Develop business opportunities by networking with stakeholders (architects, developers, consultants, main contractors, façade contractor) to acquire business…",None,2,2021-04-07
Enterprise Solution Architect,Ras al-Khaimah,Talent Arabia,None,"Partner with developers, architects, other technical team members and database administrators to design and develop high performing data solutions and maintain…",Architect,None,2021-03-10
